Uniprot.ID	Gene.Name	ZT20	ZT24	ZT28	ZT32	ZT36	ZT40	ZT44	ZT48	ZT52	ZT56	ZT60	ZT64	ZT68	ZT72	protein_mean.level	protein_max.level	protein_rhythm.pvalue	protein.length	aa.synthesis.average.cost_Akashi	aa.synthesis.average.cost_Wagner
A0A0G2JEY8	Lgi1	2.55452	2.73638	2.63814	2.63475	2.721668	2.519386	2.945143	2.727251	2.720839	2.729481	2.636438	2.877031	2.729349	2.605862	2.69830271428571	2.945143	0.860203221004388	NA	NA	NA
A0A0G2JF08	Sec22b	1.818521	1.4475	1.379549	1.44112	1.433619	1.739666	1.613544	1.457191	1.476358	1.221699	1.47365	1.585732	1.519039	1.322569	1.49498264285714	1.818521	0.0144069637701916	NA	NA	NA
A0A0G2JF15	Atxn2	-1.40831	-1.16613	-0.7517796	-0.927	-1.066431	-0.9097633	-0.8439846	-0.6912689	-1.01045	-0.6759109	-0.9960709	-1.08231	-0.67132	-0.9304504	-0.9379414	-0.67132	0.724160926454467	NA	NA	NA
A0A0G2JF21	Fubp1	0.6534214	0.6284504	0.5173092	0.5719604	0.6195602	0.6239166	0.5221252	0.3789997	0.5776787	0.5840988	0.610899	0.8145809	0.3836098	0.3673	0.560993592857143	0.8145809	0.130730803878527	NA	NA	NA
A0A0G2JF23	Mdh2	6.734062	7.1341	7.108511	6.74218	7.09795	6.989506	6.822424	6.873442	7.17407	6.98064	6.50432	6.789091	6.79088	6.991829	6.90950035714286	7.17407	0.208938002450668	NA	NA	NA
A0A0G2JF25	Acad9	2.0109	1.855162	1.84058	1.84461	1.9419	1.986395	1.815884	1.880421	1.98489	1.784019	2.05723	1.589411	1.95097	1.80282	1.88179942857143	2.05723	0.285013507636767	NA	NA	NA
A0A0G2JF29	Rabggtb	-1.52573	-1.60454	-1.56094	-2.459829	-1.09407	-1.608944	-1.684975	-1.561239	-1.683851	NA	-1.77356	-2.26561	-1.150129	-1.23175	-1.63116669230769	-1.09407	0.39713320059734	NA	NA	NA
A0A0G2JF34	Ppp1cc	0.3859901	0.03123093	0.8070908	0.1757507	0.202179	-0.6666451	0.4879436	0.6993999	-0.4801407	0.3217087	0.5185795	0.262331	-0.2424908	-0.15242	0.167893402142857	0.8070908	0.856863925603852	NA	NA	NA
A0A0G2JF44	Ift22	-1.78487	-1.96987	-1.725821	-1.31765	-1.530031	-1.324465	-1.257845	-1.674219	-1.163671	-1.62211	-0.8493099	-1.21917	-0.9629498	-1.297901	-1.40713447857143	-0.8493099	0.366341873918294	NA	NA	NA
A0A0G2JF57	Sh3glb1	0.08790016	0.4702015	0.2754192	0.3094807	0.1119003	-0.02848434	0.1165447	0.3358898	0.2514687	0.2949696	0.3795204	0.4689198	0.5071106	0.2283306	0.272083694285714	0.5071106	0.757939505157687	NA	NA	NA
A0A0G2JF59	Tars2	-1.990479	-1.703049	-1.70788	-1.66139	-1.791691	-1.965734	-1.700296	-1.889759	-2.226511	-1.447222	-1.87952	-1.92239	-1.52964	-1.594629	-1.78644214285714	-1.447222	0.643126296416785	NA	NA	NA
A0A0G2JF60	Aldh2	3.3428	3.162821	3.367739	2.90984	3.492088	3.210575	3.269175	3.236002	3.329927	3.16441	3.596899	3.125471	3.305819	3.122238	3.25970028571429	3.596899	0.675921463908398	NA	NA	NA
A0A0G2JF64	Mccc1	1.166361	1.497002	1.464859	1.613861	1.45949	1.323357	1.278374	1.37986	1.380659	1.647449	1.27067	1.42111	1.479929	1.643009	1.43042785714286	1.647449	0.164811639151464	NA	NA	NA
A0A0G2JF70	Rap1gds1	4.290081	4.061422	3.955271	4.160492	3.721008	3.788246	4.015844	3.93049	4.0772	4.07692	3.963881	3.85465	4.172861	4.009529	4.00556392857143	4.290081	0.389303365645091	NA	NA	NA
A0A0G2JF71	Metap1	-2.31567	NA	-2.493311	-2.207359	NA	NA	-2.547445	NA	-2.290812	-1.956881	NA	-2.44054	-2.37101	NA	-2.3278785	-1.956881	0.212293046279755	NA	NA	NA
A0A0G2JF77	Anapc4	-3.926929	-3.29155	-3.4354	-3.27294	NA	NA	NA	-2.758099	NA	-3.29508	NA	NA	-3.178129	-2.96451	-3.265329625	-2.758099	0.166035562120776	NA	NA	NA
A0A0G2JF85	Snx27	0.9960899	1.05113	0.91716	0.7402401	0.8312702	0.7081261	0.8666248	0.5330505	0.6444683	1.07543	0.3622494	0.8283615	0.7966003	0.948019	0.807058578571429	1.07543	0.640400164689136	NA	NA	NA
A0A0G2JFA1	Arhgef9	-0.7592297	-0.7692394	-0.8769093	-1.16312	-0.732811	-0.9560852	-0.9383259	-0.8267097	-0.7276917	-1.06266	-0.8228397	-0.9040394	-0.6834106	-0.9864902	-0.872111557142857	-0.6834106	0.511657035731336	NA	NA	NA
A0A0G2JFA5	Atrx	-1.362669	-1.55233	-1.260509	-1.142599	-1.487471	-1.411444	-1.864666	-1.68383	-1.48875	-1.488531	-1.20676	-1.473869	-1.558781	-1.630899	-1.47236485714286	-1.142599	0.0715011907739368	NA	NA	NA
A0A0G2JFA9	Adam22	1.86401	1.823261	1.717329	1.97654	2.068329	1.757296	1.841574	1.67939	1.638309	1.721088	1.85198	1.52161	1.72562	1.57769	1.768859	2.068329	0.377492894074244	NA	NA	NA
A0A0G2JFB2	Tdrkh	-1.37521	-1.126509	-1.11978	-1.64237	-1.451881	-1.584534	-1.438145	-1.445589	-1.08111	-1.11598	-1.318321	-1.38098	-1.204321	-1.17613	-1.31863285714286	-1.08111	0.0954734804517788	NA	NA	NA
A0A0G2JFB3	Anxa3	0.2441502	0.1645317	0.6136208	0.1038609	0.3023586	0.2154465	0.3419952	0.4297409	0.2523899	0.2125282	0.1978302	0.1275101	0.2323399	0.2072201	0.260394514285714	0.6136208	0.541429910138054	NA	NA	NA
A0A0G2JFB4	Eif4e	0.8903599	0.5109501	1.11335	0.6146011	0.822319	-0.06515503	1.065405	0.3466606	0.5073795	0.8681889	0.1020489	0.7599907	0.8222294	0.5882092	0.639038376428571	1.11335	0.912632621978721	NA	NA	NA
A0A0G2JFC7	Abhd4	NA	-3.300949	-3.610479	-2.923309	NA	-3.402245	NA	-3.128839	-3.472761	-3.231861	NA	NA	NA	-3.275129	-3.2931965	-2.923309	1.29709968471243e-06	NA	NA	NA
A0A0G2JFC8	Cnn3	-0.3310699	-0.007938385	-0.6888294	0.1124096	0.02203941	-0.06126404	-0.05171585	-0.9784889	0.2256699	0.1945	0.06871986	-0.2523899	0.2108707	-0.1788597	-0.122596186071429	0.2256699	0.453530260473347	NA	NA	NA
A0A0G2JFE0	Tdrkh	-1.37521	-1.126509	-1.11978	-1.64237	-1.451881	-1.584534	-1.438145	-1.445589	-1.08111	-1.11598	-1.318321	-1.38098	-1.204321	-1.17613	-1.31863285714286	-1.08111	0.0954734804517788	NA	NA	NA
A0A0G2JFE1	Hax1	-2.398319	-1.4786	-1.748791	-1.52549	-2.09738	-2.582314	-2.615255	-2.251539	-1.19227	-1.814911	-2.02705	-1.534439	-2.3904	-2.33371	-1.99931914285714	-1.19227	0.0100864719218007	NA	NA	NA
A0A0G2JFE2	Cdkl5	0.5808716	0.4433117	0.4416199	0.5754204	0.3983593	0.341116	0.7669945	0.6159306	0.179409	0.6100788	0.6758499	0.6219597	0.513279	0.4380589	0.514447092857143	0.7669945	0.655267863046013	NA	NA	NA
A0A0G2JFF1	Ppp1cc	0.3859901	0.03123093	0.8070908	0.1757507	0.202179	-0.6666451	0.4879436	0.6993999	-0.4801407	0.3217087	0.5185795	0.262331	-0.2424908	-0.15242	0.167893402142857	0.8070908	0.856863925603852	NA	NA	NA
A0A0G2JFF9	Hax1	-2.398319	-1.4786	-1.748791	-1.52549	-2.09738	-2.582314	-2.615255	-2.251539	-1.19227	-1.814911	-2.02705	-1.534439	-2.3904	-2.33371	-1.99931914285714	-1.19227	0.0100864719218007	NA	NA	NA
A0A0G2JFG3	Cnn3	-0.3310699	-0.007938385	-0.6888294	0.1124096	0.02203941	-0.06126404	-0.05171585	-0.9784889	0.2256699	0.1945	0.06871986	-0.2523899	0.2108707	-0.1788597	-0.122596186071429	0.2256699	0.453530260473347	NA	NA	NA
A0A0G2JFG4	Sez6l	-0.5571899	-0.9406185	-0.5237103	-0.8397293	-0.3939705	-0.2244339	-0.594696	-0.5777187	-0.49543	-0.6395416	-0.5159206	-0.5630493	-0.7550201	-0.8666	-0.606259192857143	-0.2244339	0.204076338543927	NA	NA	NA
A0A0G2JFG5	Camkk2	1.134232	1.16197	1.37825	1.27426	1.15917	1.048115	1.332165	1.35133	1.14691	1.189529	1.394089	1.060631	1.27561	1.17745	1.22026507142857	1.394089	0.525654045482188	NA	NA	NA
A0A0G2JFG6	Atrx	-1.362669	-1.55233	-1.260509	-1.142599	-1.487471	-1.411444	-1.864666	-1.68383	-1.48875	-1.488531	-1.20676	-1.473869	-1.558781	-1.630899	-1.47236485714286	-1.142599	0.0715011907739368	NA	NA	NA
A0A0G2JFH2	Map4	3.051411	3.12187	3.18479	3.284801	3.301868	3.367985	2.940935	3.195902	3.172869	3.222919	3.166491	3.266729	3.08391	3.138561	3.17864578571429	3.367985	0.0949314635807508	NA	NA	NA
A0A0G2JFH2	Map4	1.75333	1.766411	1.889811	2.157101	1.72798	1.835615	1.801664	1.681841	1.938438	2.014	1.87891	1.703941	1.918119	1.814341	1.84867871428571	2.157101	0.0631593832462582	NA	NA	NA
A0A0G2JFH6	Nhsl2	0.5825806	-0.07172966	0.5015297	0.6222897	0.47929	0.4914265	0.3567238	-0.1094398	0.1197491	0.1882782	0.848629	0.6301003	0.2561493	-0.2502098	0.331811924285714	0.848629	0.0153472035211969	NA	NA	NA
A0A0G2JFI6	Cnn3	-0.3310699	-0.007938385	-0.6888294	0.1124096	0.02203941	-0.06126404	-0.05171585	-0.9784889	0.2256699	0.1945	0.06871986	-0.2523899	0.2108707	-0.1788597	-0.122596186071429	0.2256699	0.453530260473347	NA	NA	NA
A0A0G2JFI8	Adsl	0.4027309	0.4840012	0.6058197	0.5691395	0.4085197	0.4772663	0.3276138	0.4178505	0.2172184	0.4986782	0.4972801	0.5634708	0.4777107	0.6365089	0.47027205	0.6365089	0.784959193680007	NA	NA	NA
A0A0G2JFJ3	Abcb8	-0.05945015	-0.1285896	-0.3097305	-0.1883202	-0.4489498	-0.2472935	-0.210165	-0.2254295	-0.4976501	-0.02901077	-0.5559502	-0.6330185	-0.3452511	-0.4773006	-0.31115068	-0.02901077	0.697603080443873	NA	NA	NA
A0A0G2JFJ4	Dnajb14	-2.689529	-2.541109	-2.724319	-2.707699	-2.452971	NA	-2.777035	-2.72473	NA	-2.385382	-2.677351	-3.250969	-2.932159	-2.447741	-2.69258283333333	-2.385382	0.110031251635719	NA	NA	NA
A0A0G2JFJ6	Ints3	NA	-4.114239	-3.9552	NA	-3.606791	NA	-3.674725	-3.274118	-2.466921	-3.091122	-4.247931	NA	-3.18733	-3.072361	-3.4690738	-2.466921	0.627017552964517	NA	NA	NA
A0A0G2JFK2	Fubp1	0.6534214	0.6284504	0.5173092	0.5719604	0.6195602	0.6239166	0.5221252	0.3789997	0.5776787	0.5840988	0.610899	0.8145809	0.3836098	0.3673	0.560993592857143	0.8145809	0.130730803878527	NA	NA	NA
A0A0G2JFK3	Map4	3.051411	3.12187	3.18479	3.284801	3.301868	3.367985	2.940935	3.195902	3.172869	3.222919	3.166491	3.266729	3.08391	3.138561	3.17864578571429	3.367985	0.0949314635807508	NA	NA	NA
A0A0G2JFK3	Map4	1.75333	1.766411	1.889811	2.157101	1.72798	1.835615	1.801664	1.681841	1.938438	2.014	1.87891	1.703941	1.918119	1.814341	1.84867871428571	2.157101	0.0631593832462582	NA	NA	NA
A0A0G2JFK7	Arpc3	2.94183	2.925882	3.05966	3.188499	3.35635	3.271317	3.054754	3.07028	2.89118	2.90509	2.983988	3.330519	3.046751	2.876919	3.06450135714286	3.35635	0.0192401239869878	NA	NA	NA
A0A0G2JFL0	Tsc22d2	-3.13924	NA	-2.656561	-2.885729	NA	-3.150345	NA	-2.938749	NA	-3.284651	-3.02557	-2.977959	-2.93302	NA	-2.99909155555556	-2.656561	0.427680229163847	NA	NA	NA
A0A0G2JFL4	Hnrnpd	2.921329	2.814421	3.050982	2.80801	3.02018	3.242744	2.936224	2.922571	3.060678	2.910149	3.224829	3.072641	2.44138	2.74408	2.94072985714286	3.242744	0.291431199820358	NA	NA	NA
A0A0G2JFL8	Adsl	0.4027309	0.4840012	0.6058197	0.5691395	0.4085197	0.4772663	0.3276138	0.4178505	0.2172184	0.4986782	0.4972801	0.5634708	0.4777107	0.6365089	0.47027205	0.6365089	0.784959193680007	NA	NA	NA
A0A0G2JFM1	Papss1	-1.644918	-1.351608	-1.186831	-1.03175	-1.15694	-0.9218044	-1.375795	-1.581869	-1.09498	-0.9725113	-1.53109	-1.27442	-1.073351	-1.416731	-1.25818562142857	-0.9218044	0.220293942438594	NA	NA	NA
A0A0G2JFM9	Fnbp1l	-1.346069	-1.13072	-0.9803505	-1.20722	-1.20352	-1.043764	-1.544626	-0.94557	-1.877602	-1.193371	-0.7468109	-1.27882	-1.340311	-0.84692	-1.19183388571429	-0.7468109	0.853164127901928	NA	NA	NA
A0A0G2JFN7	Ubap2l	-0.01752853	-0.03635979	-0.100071	0.1438103	-0.1266613	-0.1457443	0.06213379	-0.3548203	-0.08689117	0.02551842	0.201149	0.1803513	0.02371979	-0.2285709	-0.0328546207142857	0.201149	0.0614942172319711	NA	NA	NA
A0A0G2JFP1	Rilpl1	-1.74518	-0.7932301	-1.21106	-0.9303303	-1.549261	-1.482685	-1.567886	-0.9704189	-1.14422	-0.6022015	-0.9873505	-1.461279	-1.65815	-1.399139	-1.25017080714286	-0.6022015	0.0446557021544648	NA	NA	NA
A0A0G2JFP2	Dcun1d1	-0.662899	-0.6624088	-1.032841	-1.320169	-0.9099407	-1.028654	-0.5592861	-0.9718494	-0.5224915	-1.25008	-0.3232212	-0.9435596	-1.036301	-0.7390308	-0.854480864285714	-0.3232212	0.296003504922288	NA	NA	NA
A0A0G2JFP5	Tdrkh	-1.37521	-1.126509	-1.11978	-1.64237	-1.451881	-1.584534	-1.438145	-1.445589	-1.08111	-1.11598	-1.318321	-1.38098	-1.204321	-1.17613	-1.31863285714286	-1.08111	0.0954734804517788	NA	NA	NA
A0A0G2JFP7	Rabggtb	-1.52573	-1.60454	-1.56094	-2.459829	-1.09407	-1.608944	-1.684975	-1.561239	-1.683851	NA	-1.77356	-2.26561	-1.150129	-1.23175	-1.63116669230769	-1.09407	0.39713320059734	NA	NA	NA
A0A0G2JFP9	Vcam1	0.5848999	0.1187706	0.2013397	0.1236496	0.7121792	0.7805958	0.6467953	0.4353008	0.4659595	-0.02581024	0.8070698	0.5360813	0.7278805	0.1891403	0.450275147142857	0.8070698	0.033514244766871	NA	NA	NA
A0A0G2JFQ3	Rpl9	1.270811	0.9255505	0.8727989	1.013451	1.349289	1.391396	1.164305	0.9807415	1.544729	0.8933582	0.8773403	1.454571	1.57556	1.553049	1.20478217142857	1.57556	0.030247325658329	NA	NA	NA
A0A0G2JFQ5	Mccc1	1.166361	1.497002	1.464859	1.613861	1.45949	1.323357	1.278374	1.37986	1.380659	1.647449	1.27067	1.42111	1.479929	1.643009	1.43042785714286	1.647449	0.164811639151464	NA	NA	NA
A0A0G2JFQ8	Pitpnm2	1.254841	1.117331	1.384991	0.9517212	1.149719	0.9488163	1.230814	1.224361	1.098959	1.01791	1.27059	1.121481	1.18297	1.17631	1.15220103571429	1.384991	0.461238399029477	NA	NA	NA
A0A0G2JFR0	Tars2	-1.990479	-1.703049	-1.70788	-1.66139	-1.791691	-1.965734	-1.700296	-1.889759	-2.226511	-1.447222	-1.87952	-1.92239	-1.52964	-1.594629	-1.78644214285714	-1.447222	0.643126296416785	NA	NA	NA
A0A0G2JFR1	Dhx30	-1.089539	-0.9628792	-0.8679199	-1.467279	-0.9380512	-0.9698639	-0.9216747	-0.9255486	-1.139971	-0.8041115	-1.076241	-1.246639	-0.8922005	-0.884201	-1.01329425	-0.8041115	0.684319587209969	NA	NA	NA
A0A0G2JFR8	Atrx	-1.362669	-1.55233	-1.260509	-1.142599	-1.487471	-1.411444	-1.864666	-1.68383	-1.48875	-1.488531	-1.20676	-1.473869	-1.558781	-1.630899	-1.47236485714286	-1.142599	0.0715011907739368	NA	NA	NA
A0A0G2JFS8	Asphd2	-1.50263	-2.064249	-2.02425	-2.535719	-2.065271	-1.855743	NA	-1.689329	-3.49139	-2.261511	-2.522631	-2.04063	NA	-1.97085	-2.16868358333333	-1.50263	0.0739379743609548	NA	NA	NA
A0A0G2JFT0	Lgi1	2.55452	2.73638	2.63814	2.63475	2.721668	2.519386	2.945143	2.727251	2.720839	2.729481	2.636438	2.877031	2.729349	2.605862	2.69830271428571	2.945143	0.860203221004388	NA	NA	NA
A0A0G2JFT4	Map4	3.051411	3.12187	3.18479	3.284801	3.301868	3.367985	2.940935	3.195902	3.172869	3.222919	3.166491	3.266729	3.08391	3.138561	3.17864578571429	3.367985	0.0949314635807508	NA	NA	NA
A0A0G2JFT4	Map4	1.75333	1.766411	1.889811	2.157101	1.72798	1.835615	1.801664	1.681841	1.938438	2.014	1.87891	1.703941	1.918119	1.814341	1.84867871428571	2.157101	0.0631593832462582	NA	NA	NA
A0A0G2JFT9	Prkacb	1.430891	1.164862	1.526381	1.243481	1.404209	1.211515	1.602245	1.464821	1.53768	1.163368	1.5996	1.62937	1.422939	1.25234	1.40383585714286	1.62937	0.721520038606416	NA	NA	NA
A0A0G2JFU5	Cryz	1.32399	1.15242	1.38484	1.163401	1.277779	1.511425	1.173445	1.197701	1.38908	1.20467	1.187359	1.318041	1.221439	1.23554	1.26722357142857	1.511425	0.86231668290394	NA	NA	NA
A0A0G2JFW1	Tars2	-1.990479	-1.703049	-1.70788	-1.66139	-1.791691	-1.965734	-1.700296	-1.889759	-2.226511	-1.447222	-1.87952	-1.92239	-1.52964	-1.594629	-1.78644214285714	-1.447222	0.643126296416785	NA	NA	NA
A0A0G2JFW8	Wdr47	1.82251	1.786291	1.68745	1.84551	2.031879	1.868826	1.946465	1.607761	1.586569	1.896479	1.8085	1.93096	2.109301	1.603319	1.82370142857143	2.109301	0.0414781988876035	NA	NA	NA
A0A0G2JFX7	Rbm8a	-0.7646999	-0.5415001	-0.9527111	-0.8435497	-0.8278999	-0.8200741	-0.8328953	-0.9425297	-0.8644505	-0.6115017	-0.5993004	-0.7213898	-0.7145405	-0.8502693	-0.777665142857143	-0.5415001	0.379488014759299	NA	NA	NA
A0A0G2JFX8	Mvk	-2.10935	-1.745918	-1.656389	-1.55175	-1.08679	-0.7790947	-1.558525	-1.423529	-1.271051	-1.640612	NA	-1.10824	-1.618259	-1.551991	-1.46934605384615	-0.7790947	0.140761881545735	NA	NA	NA
A0A0G2JFY5	Fubp1	0.6534214	0.6284504	0.5173092	0.5719604	0.6195602	0.6239166	0.5221252	0.3789997	0.5776787	0.5840988	0.610899	0.8145809	0.3836098	0.3673	0.560993592857143	0.8145809	0.130730803878527	NA	NA	NA
A0A0G2JFZ0	Gak	1.57263	1.671122	1.86198	1.858751	1.86231	1.764555	1.639565	1.821501	1.707569	1.549269	1.686979	1.817881	1.746241	1.81465	1.74107164285714	1.86231	0.773994773128894	NA	NA	NA
A0A0G2JFZ4	Tsc22d2	-3.13924	NA	-2.656561	-2.885729	NA	-3.150345	NA	-2.938749	NA	-3.284651	-3.02557	-2.977959	-2.93302	NA	-2.99909155555556	-2.656561	0.427680229163847	NA	NA	NA
A0A0G2JFZ5	Lrrc7	2.120041	2.148561	2.09716	2.06011	2.179129	2.222225	2.170734	1.953001	2.13732	2.040249	2.181019	2.133101	1.933781	1.9485	2.09463792857143	2.222225	0.20517715233251	NA	NA	NA
A0A0G2JG00	Fubp1	0.6534214	0.6284504	0.5173092	0.5719604	0.6195602	0.6239166	0.5221252	0.3789997	0.5776787	0.5840988	0.610899	0.8145809	0.3836098	0.3673	0.560993592857143	0.8145809	0.130730803878527	NA	NA	NA
A0A0G2JG07	Snx27	0.9960899	1.05113	0.91716	0.7402401	0.8312702	0.7081261	0.8666248	0.5330505	0.6444683	1.07543	0.3622494	0.8283615	0.7966003	0.948019	0.807058578571429	1.07543	0.640400164689136	NA	NA	NA
A0A0G2JG10	Dhx15	0.8112698	0.68894	0.4929695	0.47616	0.6445503	0.334156	0.8211346	0.5100498	0.7786293	0.5807896	0.4803295	0.6305809	0.5331993	0.7489395	0.609407007142857	0.8211346	0.388494144174614	NA	NA	NA
A0A0G2JG29	Rps27	0.7093315	-0.68297	0.6972694	0.6717606	0.8460503	0.1881065	0.7527847	0.6644306	0.2644386	0.7960987	0.3981094	0.3489208	0.977869	0.8888798	0.537219992857143	0.977869	0.677291940509216	NA	NA	NA
A0A0G2JG48	Eif3b	0.8071899	1.1306	1.144859	1.238001	1.331089	1.111076	0.9609451	0.8832207	1.079849	1.035599	1.25448	1.14632	1.020639	1.184441	1.09487919285714	1.331089	0.0516077643916456	NA	NA	NA
A0A0G2JG69	Mapk10	1.406271	1.489021	1.36636	1.57593	1.44359	1.666105	1.241194	1.51819	1.611399	1.26511	1.40893	1.507051	1.354269	1.413519	1.4476385	1.666105	0.899344201879262	NA	NA	NA
A0A0G2JG74	Srpk2	0.2595615	0.1375504	0.3227806	0.6490002	0.128109	0.122036	0.1192741	0.4770012	0.2706585	0.4793797	0.2678299	0.1844807	0.1937103	0.129549	0.26720865	0.6490002	0.0733462462062096	NA	NA	NA
A0A0G2JG75	Srrt	0.07912064	-0.4168797	-0.12356	-0.2136993	-0.3756714	-0.09884453	0.2463837	-0.6111984	-0.3154411	-0.1896706	0.2128391	-0.1340694	0.3415203	-0.7604599	-0.168545042142857	0.3415203	0.197865193394128	NA	NA	NA
A0A0G2JG79	Rabggtb	-1.52573	-1.60454	-1.56094	-2.459829	-1.09407	-1.608944	-1.684975	-1.561239	-1.683851	NA	-1.77356	-2.26561	-1.150129	-1.23175	-1.63116669230769	-1.09407	0.39713320059734	NA	NA	NA
A0A0G2JG95	Pgam5	0.7201614	0.5009003	0.2810001	0.522871	0.4842587	0.5326958	0.7654743	0.39991	-0.2421017	0.5396595	0.1716404	0.4979897	0.6403198	0.3491096	0.440277778571429	0.7654743	0.0780542992161194	NA	NA	NA
A0A0G2JG96	Fubp1	0.6534214	0.6284504	0.5173092	0.5719604	0.6195602	0.6239166	0.5221252	0.3789997	0.5776787	0.5840988	0.610899	0.8145809	0.3836098	0.3673	0.560993592857143	0.8145809	0.130730803878527	NA	NA	NA
A0A0G2JGA6	Kcnq2	-0.4102402	-0.8996201	-0.6156597	-0.3808804	-0.3803406	-0.2752934	-0.4072762	-0.8805389	-0.6769505	-0.5472717	-0.76754	-0.6725597	-0.7427902	-0.9894104	-0.617598	-0.2752934	0.155453010880071	NA	NA	NA
A0A0G2JGB7	Lgi1	2.55452	2.73638	2.63814	2.63475	2.721668	2.519386	2.945143	2.727251	2.720839	2.729481	2.636438	2.877031	2.729349	2.605862	2.69830271428571	2.945143	0.860203221004388	NA	NA	NA
A0A0G2JGC8	Rap1gds1	4.290081	4.061422	3.955271	4.160492	3.721008	3.788246	4.015844	3.93049	4.0772	4.07692	3.963881	3.85465	4.172861	4.009529	4.00556392857143	4.290081	0.389303365645091	NA	NA	NA
A0A0G2JGC9	Lrrc40	-1.644239	-1.540668	-1.37513	-1.82357	-1.22365	-1.392805	-1.079796	-1.448759	-0.9938202	-1.497332	-1.09235	-1.65638	-1.19076	-1.040661	-1.35713715714286	-0.9938202	0.874723387853918	NA	NA	NA
A0A0G2JGD0	Ubap2l	-0.01752853	-0.03635979	-0.100071	0.1438103	-0.1266613	-0.1457443	0.06213379	-0.3548203	-0.08689117	0.02551842	0.201149	0.1803513	0.02371979	-0.2285709	-0.0328546207142857	0.201149	0.0614942172319711	NA	NA	NA
A0A0G2JGD9	Dhx30	-1.089539	-0.9628792	-0.8679199	-1.467279	-0.9380512	-0.9698639	-0.9216747	-0.9255486	-1.139971	-0.8041115	-1.076241	-1.246639	-0.8922005	-0.884201	-1.01329425	-0.8041115	0.684319587209969	NA	NA	NA
A0A0G2JGG5	Hax1	-2.398319	-1.4786	-1.748791	-1.52549	-2.09738	-2.582314	-2.615255	-2.251539	-1.19227	-1.814911	-2.02705	-1.534439	-2.3904	-2.33371	-1.99931914285714	-1.19227	0.0100864719218007	NA	NA	NA
A0A0G2JGH1	Dclk1	3.64468	3.476641	3.770761	3.751362	3.593418	3.489376	3.359083	3.49003	3.518858	3.559601	3.483061	3.462919	3.470758	3.50848	3.54135914285714	3.770761	0.0768320548302938	NA	NA	NA
A0A0G2JGH3	Atrx	-1.362669	-1.55233	-1.260509	-1.142599	-1.487471	-1.411444	-1.864666	-1.68383	-1.48875	-1.488531	-1.20676	-1.473869	-1.558781	-1.630899	-1.47236485714286	-1.142599	0.0715011907739368	NA	NA	NA
A0A0G2JGJ1	Qdpr	2.645123	2.729773	2.364531	2.538609	2.673229	2.765186	2.692915	2.492552	2.93873	2.59494	3.061071	2.41255	2.537561	2.803768	2.66075271428571	3.061071	0.88277215686593	NA	NA	NA
A0A0G2JGJ4	Ttyh3	-0.8571587	-0.5437698	-0.3448105	-0.1544304	0.06194878	-0.2181339	-0.8723755	-0.2070103	-0.05918121	-0.05918121	-0.3547611	-0.2571201	-0.3344498	-0.546711	-0.339081767142857	0.06194878	0.0371939627211685	NA	NA	NA
A0A0G2JGK5	Abhd4	NA	-3.300949	-3.610479	-2.923309	NA	-3.402245	NA	-3.128839	-3.472761	-3.231861	NA	NA	NA	-3.275129	-3.2931965	-2.923309	1.29709968471243e-06	NA	NA	NA
A0A0G2JGL6	Fxr1	0.1289711	0.2000103	-0.2735004	-0.04039001	-0.08917999	-0.3370552	0.09829521	0.1204414	-0.5551701	-0.2098408	-0.1476212	-0.0173893	0.09996033	-0.1712894	-0.0852684328571429	0.2000103	0.310251595536056	NA	NA	NA
A0A0G2JGL8	Dhx30	-1.089539	-0.9628792	-0.8679199	-1.467279	-0.9380512	-0.9698639	-0.9216747	-0.9255486	-1.139971	-0.8041115	-1.076241	-1.246639	-0.8922005	-0.884201	-1.01329425	-0.8041115	0.684319587209969	NA	NA	NA
A0A0G2JGM7	Tapt1	-2.509399	-2.633348	-2.65193	-2.50395	-2.443001	-2.811674	-2.428846	-2.28479	NA	-2.152611	-2.10685	-2.21769	-2.62084	-2.076721	-2.41858846153846	-2.076721	0.801695614560399	NA	NA	NA
A0A0G2JGN6	Psmd9	-0.6801891	-0.4235001	0.004508972	-0.2453403	-0.08942986	-0.1330242	-0.08790588	-0.3801403	0.1252995	0.017519	-1.16716	-0.2898197	-0.02423096	-0.2128201	-0.256159502	0.1252995	0.525604535152029	NA	NA	NA
A0A0G2JGP2	Nwd2	0.04438972	-0.1482086	-0.07406044	0.07287025	-0.2278614	-0.6935139	-0.2563457	0.03767967	-0.1466503	-0.07341003	-0.3436108	-0.5864201	-0.1435204	-0.2944393	-0.202364380714286	0.07287025	0.0428695503892777	NA	NA	NA
A0A0G2JGP5	Gabra2	-2.613499	NA	-3.183281	-3.50741	-2.713791	-2.449005	NA	-2.559689	NA	NA	NA	-3.29767	NA	NA	-2.90347785714286	-2.449005	0.483778259086939	NA	NA	NA
A0A0G2JGP6	Gak	1.57263	1.671122	1.86198	1.858751	1.86231	1.764555	1.639565	1.821501	1.707569	1.549269	1.686979	1.817881	1.746241	1.81465	1.74107164285714	1.86231	0.773994773128894	NA	NA	NA
A0A0G2JGQ3	Lamtor3	-2.296268	NA	-2.01881	-2.296179	-1.652941	-1.315405	-2.154245	NA	-1.09123	NA	-2.065891	-2.239639	-2.183559	NA	-1.9314167	-1.09123	0.80133020601271	NA	NA	NA
