,,WT statistics,,,,,,,WT Mean value for each time point,,,,,,WT standard error of the mean for each time point,,,,,,CCA1-Ox statistics,,,,,,,CCA1-Ox Mean value for each time point,,,,,,CCA1-Ox standard error of the mean for each time point,,,,,,Protein details,,,WT normalized abundance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCA1-Ox normalized abundance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accession,Description,WT Peak time point,WT Trough time point,WT JTK p-value,"WT JTK p-value, BH adjusted",WT period predicted by JTK_CYCLE,WT ANOVA p-value,"WT ANOVA p-value, BH adjusted",WT mean 12h,WT mean 16h,WT mean 20h,WT mean 24h,WT mean 28h,WT mean 32h,WT sem 12h,WT sem 16h,WT sem 20h,WT sem 24h,WT sem 28h,WT sem 32h,CCA1-Ox Peak time point,CCA1-Ox Trough time point,CCA1-Ox JTK p-value,"CCA1-Ox JTK p-value, BH adjusted",CCA1-Ox period predicted by JTK_CYCLE,CCA1-Ox ANOVA p-value,"CCA1-Ox ANOVA p-value, BH adjusted",CCA1-Ox mean 12h,CCA1-Ox mean 16h,CCA1-Ox mean 20h,CCA1-Ox mean 24h,CCA1-Ox mean 28h,CCA1-Ox mean 32h,CCA1-Ox sem 12h,CCA1-Ox sem 16h,CCA1-Ox sem 20h,CCA1-Ox sem 24h,CCA1-Ox sem 28h,CCA1-Ox sem 32h,Peptide count,Peptides used for quantitation,Confidence score,wt 12A,wt 12B,wt 12C,wt 12D,wt 12E,wt 16A,wt 16B,wt 16C,wt 16D,wt 16E,wt 20A,wt 20B,wt 20C,wt 20D,wt 20E,wt 24A,wt 24B,wt 24C,wt 24D,wt 24E,wt 28A,wt 28B,wt 28C,wt 28D,wt 28E,wt 32A,wt 32B,wt 32C,wt 32D,wt 32E,Ox 12A,Ox 12B,Ox 12C,Ox 12D,Ox 12E,Ox 16A,Ox 16B,Ox 16C,Ox 16D,Ox 16E,Ox 20A,Ox 20B,Ox 20C,Ox 20D,Ox 20E,Ox 24A,Ox 24B,Ox 24C,Ox 24D,Ox 24E,Ox 28A,Ox 28B,Ox 28C,Ox 28D,Ox 28E,Ox 32A,Ox 32B,Ox 32C,Ox 32D,Ox 32E
AT2G06050.2,| Symbols: OPR3 | oxophytodienoate-reductase 3 | chr2:2359240-2361971 REVERSE LENGTH=391,28,12,1,1,24.18181818,0.169661935,0.562583329,153888.0611,202764.2225,178440.5495,161880.2681,301361.1386,198758.8779,14127.77835,39952.96774,17720.38122,12039.6291,36693.75857,10161.90518,28,12,1,1,24.18181818,0.58348925,0.99219338,135286.1794,145112.9561,143807.0988,141902.7225,165396.7075,160582.151,5443.86691,14957.89724,5914.052364,6615.276267,14607.13586,17529.56137,3,3,81.03,155610.06,133347.7341,198507.3636,135868.6115,146106.5366,328465.2833,162735.9284,187053.2752,190810.7206,144755.9051,132362.3179,209826.8775,167567.1084,154298.2435,228148.2002,200525.5278,150260.9638,148931.4784,152294.7715,157388.5992,315621.1155,669396.0502,147174.5811,190916.7008,183697.2454,269666.8808,193660.2443,172464.9529,161809.5211,196192.7904,128022.1396,149231.8985,135869.1455,119029.7331,144277.9804,91856.55638,170565.9949,139859.5009,147207.0791,176075.6491,143745.6571,164503.1848,145134.8612,100362.9149,165288.8763,128782.5037,133774.1679,110236.6043,141294.3817,195425.9547,120828.6811,164039.6418,185875.8167,191411.9875,164827.4102,134107.1459,195195.3965,157868.8542,187665.2249,128074.1334
AT3G14067.1,| Symbols:  | Subtilase family protein | chr3:4658421-4660754 REVERSE LENGTH=777,16,24,0.043965659,0.516391687,22,0.144726325,0.549983012,560919.8733,598682.5326,522018.3164,490541.854,492409.4648,570787.0332,40583.04385,43661.22128,32696.11768,27279.01887,38164.7136,40307.47689,12,28,0.45637899,1,26,0.126423344,0.794899216,661500.2652,615271.211,612373.391,607242.4181,524659.4953,556252.2213,32596.8652,22694.02022,37725.95717,45349.33898,8150.189555,28967.47459,6,6,299.2,643635.0044,614017.4458,600731.1388,485074.8429,461140.9348,666725.6754,581439.6253,474789.5435,647462.859,622994.9598,428625.9632,499184.8696,561353.7503,498682.0953,622244.9034,456537.9659,593650.6626,402966.8762,463781.1721,535772.5935,457237.6524,554707.2707,407946.0903,586016.1753,456140.1352,534743.0213,594278.8226,517659.0319,652724.7274,554529.563,565427.8866,651324.1326,724933.6371,623843.0566,741972.6131,552697.2878,590990.37,644151.3218,684759.9263,603757.1493,703506.9572,686124.1229,670924.9494,462995.7157,538315.2095,709230.1165,488020.9243,616239.0581,601870.4913,620851.5004,530751.7614,491750.0438,590378.0196,505338.0565,505079.5953,527999.5197,594491.2354,708104.1219,490790.8635,459875.366
AT5G59890.1,"| Symbols: ADF4, ATADF4 | actin depolymerizing factor 4 | chr5:24122545-24123596 FORWARD LENGTH=139",20,12,0.45637899,1,24.66666667,0.097950375,0.502035885,8346.202078,11158.4259,17541.53068,14777.87188,14591.34848,15101.14049,2547.331027,1958.791585,2110.43674,2578.443942,2584.73863,3822.020457,32,20,0.647258234,1,26,0.54518168,0.97479901,7191.907657,7558.386426,6090.932536,9840.17483,9311.112603,10672.81017,1450.021091,1417.292734,2423.004501,3327.233065,1245.948127,966.4513533,3,1,198.05,3754.136753,8723.973483,8209.571905,4987.486497,16055.84175,7973.394349,20969.08224,7994.765522,4739.221932,14115.66544,18703.10096,20368.25452,9573.317004,21571.94904,17491.03189,24453.61396,5470.677824,15355.96255,16179.94681,12429.15827,21870.0827,11179.40685,15454.24711,15240.74127,9212.264461,18293.68198,14837.76196,7926.033701,13350.42784,21097.79695,11355.58996,3301.769881,5068.015301,9413.034645,6821.128494,11041.42356,10706.91872,6514.577947,5609.63857,3919.373336,2097.991482,2947.360476,4365.406853,8397.205124,12646.69875,3788.307788,17518.60343,7918.467158,3048.664511,16926.83126,6616.263903,11633.15386,13572.08448,8582.475712,6151.585059,13031.89802,13048.07285,3587.36584,9636.092433,14060.62171
ATCG00810.1,| Symbols: RPL22 | ribosomal protein L22 | chrC:83467-83949 REVERSE LENGTH=160,32,12,1,1,24.18181818,0.444045625,0.760127954,528532.9209,703710.0246,695516.5677,704283.2918,682842.0935,863519.4765,36207.49935,76322.01555,147582.7233,109632.2369,92625.27806,265612.6085,12,28,1,1,24.18181818,0.677739439,0.994668471,1128961.598,906941.1804,1006226.268,920456.0977,856628.8479,933937.4427,109487.8454,137679.1672,131424.4262,128254.928,110542.3279,65339.62031,4,4,155.22,430413.2297,479392.0503,597904.617,597757.3914,537197.3164,756072.5353,733108.1989,529057.7777,877743.0362,622568.5751,398859.5256,564148.4745,415972.1463,1018659.825,1079942.867,494435.8436,597889.0758,673095.9435,733604.9327,1022390.663,514531.7275,685936.0885,534474.1191,798121.0582,881147.4742,908945.7838,742203.8007,416242.7686,1335236.108,914968.9215,1010548.647,873926.7448,1058219.393,1182191.981,1519921.224,1294082.81,1157459.85,781955.4093,749178.2246,552029.6087,1332410.174,1384499.996,882727.2409,502499.5022,928994.4255,1281088.095,834298.9289,721964.4637,772813.7883,992115.2124,1049669.618,1146543.421,643080.8146,736598.6127,707251.7742,733947.7224,1052396.344,1052733.519,919580.8784,911028.7496
AT5G18120.1,"| Symbols: ATAPRL7, APRL7 | APR-like 7 | chr5:5991385-5993696 FORWARD LENGTH=289",32,24,0.89855873,1,26,0.189336567,0.572669633,18718.25036,19644.18276,23265.10056,17847.36568,23623.14959,36848.81296,4481.911296,5656.092783,5397.869601,5088.183303,4280.009495,8399.466368,28,16,0.333478849,1,26,0.468203113,0.954152035,3227.351781,3184.057671,5006.167827,11784.14227,13584.25063,10018.59058,1293.243035,761.8321497,2669.201991,7155.633139,4651.169653,4470.853501,1,1,22.58,7137.018679,24842.60355,19413.13532,14968.48517,27230.00909,19978.90916,15258.41382,13384.45333,12628.84352,36970.29399,38091.7583,19213.17343,7928.581666,18443.94349,32648.04594,34144.94663,7798.6936,14724.29461,21560.29342,11008.60012,34610.99038,24705.58486,17601.75379,25333.17685,15864.24206,42517.86956,48819.51935,16597.5381,45687.91124,30621.22655,4789.469367,,11.60746079,5774.814299,2333.515998,1155.831076,,2866.916271,4355.909079,4357.574258,1202.828004,2087.384228,,7118.473233,9615.985844,28586.53143,9923.580681,5127.123698,,3499.333281,4745.964112,21637.3503,29138.95045,12032.62115,366.3671239,15180.53139,10529.29272,1739.871284,21968.09305,675.1644577
AT3G53130.1,"| Symbols: LUT1, CYP97C1 | Cytochrome P450 superfamily protein | chr3:19692812-19695278 FORWARD LENGTH=539",24,16,0.030090575,0.427829153,22,0.200945947,0.589773244,1153.458451,600.4547302,1657.421335,3233.778974,2751.442694,1673.645709,732.9997382,232.4382294,610.6969439,627.6453958,1066.067061,288.8310579,20,12,1,1,24.18181818,0.057907503,0.682454375,576.3085256,967.5261545,3044.13642,1473.332045,597.712706,1583.75718,188.2937689,849.4649262,1455.353163,835.594951,148.6916466,510.1034544,1,1,44.41,0.395846899,408.6998914,3215.428553,1588.306324,554.4616404,64.67558118,404.399209,569.4553997,1180.569612,783.1738494,2472.924568,3584.0825,1361.999383,460.4882269,407.6119967,4616.443742,2311.637835,2611.767218,4460.854422,2168.191651,3914.863248,3405.800631,4877.106045,1000.713809,558.7297342,1040.239093,6026.094036,47.98054959,999.1563891,254.7584778,326.4233198,232.7545214,843.8675593,289.8422738,1188.654954,1.496688191,228.8117509,,3512.100825,127.6953536,800.8590042,7126.852008,3459.275437,2680.710474,1152.985177,265.1406511,529.0174091,2080.37526,3891.849147,600.2777564,487.3280183,245.534026,1151.915939,869.4476825,234.3378642,1058.350141,1632.767083,1852.266462,2879.428322,495.9738906
AT4G39730.1,"| Symbols:  | Lipase/lipooxygenase, PLAT/LH2 family protein | chr4:18432950-18433581 FORWARD LENGTH=181",32,20,0.049718182,0.534187968,26,0.01292805,0.277976057,278316.2776,229523.2497,213329.1221,265735.832,238989.0812,310829.8759,30614.50314,19729.17466,11614.3184,11927.99891,13237.65979,43296.19035,24,16,0.972186253,1,22,0.215764832,0.8776395,223413.3472,176570.8929,253746.2874,265068.7673,219751.8943,238476.4034,21990.85282,15168.49263,12762.02721,57591.81629,28977.54093,23273.49147,3,2,216.92,317808.9366,341830.7065,259930.9543,266825.9539,205184.8369,266352.5651,208172.3171,271329.1319,196410.3341,205351.9003,238551.6181,189186.3842,218042.9603,183601.3848,237263.2631,254757.7705,309345.2663,269750.6461,221195.7258,273629.7513,232511.7907,221009.8247,211750.6391,270474.2651,259198.8865,275016.8005,362097.0334,377755.4101,311201.7232,228078.4121,163960.639,192982.4627,229623.0077,236336.0817,294164.5448,168810.7498,195041.3683,162408.9512,222983.204,133610.1913,299875.4038,280614.3685,259859.9148,187481.5221,240900.2279,391873.4827,192424.707,351047.0373,158596.6452,231401.9643,274334.8679,254415.7013,221551.3152,203822.6958,144634.8913,272065.123,193978.0197,250463.2296,279331.6474,196543.9975
ATCG00710.1,| Symbols: PSBH | photosystem II reaction center protein H | chrC:74485-74706 FORWARD LENGTH=73,32,12,1,1,24.18181818,0.443873356,0.760127954,4639249.295,5453574.637,5626433.52,4932213.265,5941089.182,6249124.862,746092.4011,797730.4138,576525.2791,704084.1712,487458.8854,746847.1029,28,12,1,1,24.18181818,0.647441625,0.992224199,6396466.228,6881522.283,6447334.904,6726206.716,7350530.636,6482029.346,292452.5192,470956.6825,470234.5141,246626.7985,722486.9259,302730.8666,1,1,56.92,3816983.55,5751248.163,3331451.52,3866775.501,6429787.743,3877506.579,7351742.852,3594536.11,7063513.327,5380574.319,3709902.651,6436739.226,5332940.227,5535028.62,7117556.879,3370730.427,4674357.635,5779817.239,4337191.639,6498969.384,5356946.691,4964355.633,5340465.287,6860774.577,7182903.72,4227756.684,5688233.091,5645786.293,7585666.441,8098181.801,5364998.849,6960655.857,6841460.013,6662624.75,6152591.669,6350143.773,5515125.353,7661166.92,6714761.867,8166413.503,5519533.542,7702042.61,6146334.687,5999736.89,6869026.793,6495905.29,7504252.422,6484400.034,7071036.389,6075439.445,6113706.841,9241932.672,8364961.585,6413105.604,6618946.478,5236569.027,6462354.166,7846355.299,6366782.899,6498085.34
AT1G20810.1,| Symbols:  | FKBP-like peptidyl-prolyl cis-trans isomerase family protein | chr1:7232025-7233367 FORWARD LENGTH=232,32,12,1,1,24.18181818,0.98217148,0.993171801,24667.29861,27820.05226,27255.82373,27903.61345,26260.35814,29044.52282,2449.847686,3259.303921,4295.244569,4516.507482,4030.516006,6358.80659,12,32,1,1,24.18181818,0.536607341,0.974100572,37184.95877,36935.25694,37059.16915,36574.04319,34792.69573,31244.60889,2427.419599,2013.883955,4122.111718,4060.651303,2335.413506,983.8404019,1,1,27.29,18377.44923,24467.95364,30000.61787,23780.80388,26709.66843,23490.55659,30858.06728,19697.17476,31917.56459,33136.89808,20309.62851,22742.1453,19152.86537,32381.62674,41692.85274,16372.33361,26362.43023,27938.19517,30720.18297,38124.92525,22197.72375,22048.00525,18879.26138,35796.41346,32380.38689,39701.06896,23768.65226,16809.77005,38759.59456,26183.52823,36148.81729,32302.87462,36438.62183,34593.82183,46440.65831,34747.83669,39933.38624,43314.75018,32710.25644,33970.05512,41795.29068,48268.93284,36747.86652,29738.10542,28745.65031,48242.25785,34022.86521,32103.01144,30602.43479,37899.64669,29769.04178,39158.7928,43257.13522,28817.06377,32961.44506,31332.8195,30458.08111,30705.65557,29594.31324,34132.17501
AT5G42270.1;AT3G46940.1,"| Symbols: VAR1, FTSH5 | FtsH extracellular protease family | chr5:16902659-16905102 FORWARD LENGTH=704",16,28,0.703967876,1,26,0.566375914,0.821613415,634882.4335,638593.4593,605111.2986,598759.4076,559451.9069,575652.8144,35146.30119,31715.83299,23694.49574,50113.0248,70630.43182,82714.26352,12,24,0.010114203,0.382721447,26,0.036893703,0.568702935,769061.6317,721734.5523,667945.5079,613721.2239,636385.2867,629893.9701,26162.86887,20847.30167,52417.68082,29587.51251,22400.01308,38895.37445,24,7,1386.98,540301.4335,630987.836,630271.1277,660477.8316,712373.9386,635068.0673,689378.393,589308.3944,711272.1428,567940.299,511803.7014,642945.4366,621519.5539,619232.0178,630055.7833,526011.313,653537.1527,477228.0375,645128.5515,691891.9835,460956.9628,503483.1964,481278.0727,770042.9058,581498.3968,578617.1857,527670.2411,462068.3137,564824.8279,745083.5035,761196.23,821081.2797,786157.1244,672277.9204,804595.6041,675075.7794,794538.9232,726623.3531,687386.3294,725048.3766,656784.9212,854681.7977,730254.7317,482203.7966,615802.292,666888.3556,552313.4784,619433.4448,540981.3043,688989.5363,669217.2418,673785.1304,640302.8493,579320.4289,619300.783,557035.6387,721505.4769,669216.0834,640563.9116,561148.7397
AT2G41680.1,| Symbols: NTRC | NADPH-dependent thioredoxin reductase C | chr2:17376349-17379028 REVERSE LENGTH=529,32,20,1,1,24.18181818,0.636355215,0.851467529,50244.31083,54540.61751,48431.76667,54494.13072,54168.13321,59471.30473,1454.953435,3549.813445,4281.639526,6019.735862,8159.080874,2482.476468,12,28,0.063259646,0.842867962,26,0.018304233,0.499769346,61733.33856,44452.15608,53782.84104,42036.71847,38347.85477,48496.6931,4191.10998,5601.026628,4978.649025,1305.323043,5157.664337,3211.451379,1,1,55,50061.51935,50566.67298,45153.67502,60012.59832,45427.0885,62609.91024,56778.43846,45293.76788,53208.52742,54812.44355,37520.78646,44920.99062,63713.12088,47169.96344,48833.97196,34037.58344,67350.31883,60124.30021,52011.00752,58947.44358,35915.76004,65281.33858,45077.63876,50403.65759,74162.27109,71033.51519,52467.3703,53119.40863,59381.45984,61354.76971,68647.86801,54175.69904,59389.28651,52354.40207,74099.43717,27329.21285,50250.53547,55870.71497,53630.82094,35179.49619,41960.3426,62226.38337,48001.021,55609.88961,61116.56865,43340.15947,37144.41998,39383.23152,38948.73776,51367.04363,22708.77254,38734.24108,42336.57527,41238.79051,46720.89443,37396.24249,51740.9584,62792.91369,42084.94927,48468.40163
AT5G13410.1,| Symbols:  | FKBP-like peptidyl-prolyl cis-trans isomerase family protein | chr5:4299830-4301706 REVERSE LENGTH=256,12,16,1,1,24.18181818,0.379100241,0.724190197,87332.89868,58091.98591,67205.04032,78655.39907,71107.89988,69474.93393,12691.73501,12259.09993,6846.425692,8331.238052,14297.89141,13315.86244,20,32,0.001555577,0.24526271,26,0.004885244,0.308747406,73358.93544,87015.40549,98325.38405,67448.55595,55139.17863,48396.18901,8341.776671,10130.18494,12659.49373,10324.0421,8938.444059,5738.715746,1,1,22.9,95019.52299,99798.89946,43746.54085,117049.3455,81050.18456,87241.41449,37613.78974,63837.91824,72350.04346,29416.76361,66418.44426,66318.12478,92692.69559,56499.68646,54096.25053,56754.128,87802.40982,69644.81437,84240.61803,94835.02513,48105.94973,77348.98652,57467.73191,111662.3002,60954.53102,54837.08533,67414.2612,62247.42416,61209.80515,101666.0938,47651.59985,83453.0261,97500.52932,71304.29353,66885.2284,71555.68811,106355.8739,75791.37781,65325.50099,116048.5866,80750.15388,127924.6024,98054.08887,114989.2008,69908.87424,43358.96162,56377.58608,91418.65843,71319.41489,74768.15874,71095.39593,46364.49555,38328.01607,41906.24533,78001.74029,39362.67228,28055.6309,73627.89295,55488.91182,45445.83709
AT5G48810.1,"| Symbols: ATB5-B, B5 #3, ATCB5-D, CB5-D | cytochrome B5 isoform D | chr5:19789249-19790180 REVERSE LENGTH=140",20,32,0.100413394,0.700670586,22,0.320689217,0.684714815,301006.5446,338236.5441,356457.6571,315175.1226,307152.0862,299765.8159,11167.00774,11156.08437,21247.02632,17122.81665,36999.53154,37052.90888,12,24,1,1,24.18181818,0.278322587,0.879617224,440949.2341,407701.2232,386749.5415,330017.4788,395733.6635,342610.7525,35406.31748,42863.31992,46797.30655,28191.74842,28968.0079,12545.18267,3,3,158.2,297786.0352,273188.1716,272670.2352,342149.2193,319239.0616,349688.5698,379345.0149,300103.0593,320378.9241,341667.1522,298108.437,313082.4325,384665.3808,382155.9281,404276.107,352808.7076,270881.6045,288313.4556,357519.9453,306351.9002,285580.6789,277704.9977,282102.4407,424742.3488,265629.9649,228031.1045,309514.4958,267508.6469,301960.5365,391814.2956,526693.1014,516588.8827,425254.4274,344231.7546,391978.0044,443468.9413,535978.6415,299519.4804,433375.5398,326163.5131,423791.168,551882.7172,358171.151,250976.8828,348925.7885,352594.3567,268153.1064,293002.344,392302.1916,344035.3955,490531.9803,370548.0463,341222.1423,411394.7448,364971.4038,300992.0266,340784.3354,480220.9002,280466.0576,310590.4424
AT1G55490.1;AT1G26230.1;AT5G56500.1,"| Symbols: CPN60B, LEN1 | chaperonin 60 beta | chr1:20715717-20718673 REVERSE LENGTH=600",32,24,0.043965659,0.516391687,24,0.134633328,0.539726524,5341218.709,4942084.963,4663355.341,4563697.976,4923024.543,5429869.96,215214.5439,290053.0356,139368.4111,348008.0581,353755.3311,302390.8092,20,16,1,1,24.18181818,0.580456603,0.99219338,5259443.952,5222042.99,5667135.584,5311811.46,5508842.577,5471277.854,67973.88771,191261.8143,217632.707,296287.9623,120934.3069,232383.137,41,8,3570.28,5773506.41,5737544.434,4877483.986,5089063.343,5228495.37,5543045.455,5772964.435,4709283.234,4497425.19,4187706.501,4198613.648,4719398.966,5046150.006,4570292.652,4782321.433,5443928.373,4066121.574,3815685.65,4507484.358,4985269.927,4255329.561,4979320.751,4338588.512,5528486.018,5513397.87,6387564.038,5144514.058,4750360.11,5088810.038,5778101.555,5122604.669,5375760.243,5421592.864,5079467.585,5297794.398,4987293.31,4761959.554,5601521.165,5011542.925,5747897.997,5915079.361,6004637.081,5540583.22,5827429.738,5047948.522,5474850.464,4728235.511,5187103.193,6143204.29,5025663.844,5340569.478,5684221.79,6087820.9,5096460.37,5335140.345,5610513.035,5190993.396,6228403.523,5665042.417,4661436.902
AT2G36130.1,| Symbols:  | Cyclophilin-like peptidyl-prolyl cis-trans isomerase family protein | chr2:15166863-15168259 FORWARD LENGTH=164,20,24,1,1,24.18181818,0.897548537,0.95888962,19680.43758,18505.48232,21832.35256,17538.65524,19997.4846,20931.88091,1560.613897,3612.011727,1857.275657,811.9276859,4064.649094,5152.082246,20,12,0.089676185,0.947862246,24,0.026612959,0.542560962,9877.183681,19062.56128,19783.27939,16330.54419,14555.53333,12911.59166,3135.978643,1631.39152,2425.537739,3287.889532,465.0746976,1613.470199,1,1,26.56,20034.90961,15947.34593,17562.4835,21749.3407,23108.10817,20964.35765,23846.39545,25474.51741,11216.70079,11025.4403,22031.10044,24294.14416,24343.17387,14598.34834,23894.99599,22068.25511,8164.60895,18393.87682,18953.06579,20113.46953,29021.3628,30911.42143,11993.12,11650.51556,16411.00323,22014.04403,28399.868,10122.31032,27728.72258,16394.45963,21003.87997,6346.877728,3294.275412,6491.853033,12249.03226,15157.26852,15381.36586,23247.32949,20012.38189,21514.46062,16525.43507,22643.34468,15474.50825,18699.00215,25574.10683,23288.93232,14238.26019,13260.66943,7367.060092,23497.79894,14344.5463,15798.56602,12648.32501,15868.41288,14117.81644,16310.07121,9781.188973,6250.096029,15585.65006,16630.95201
AT2G40100.1,| Symbols: LHCB4.3 | light harvesting complex photosystem II | chr2:16745884-16747190 FORWARD LENGTH=276,28,16,0.499058327,1,26,0.456114424,0.768754862,270873.1238,254162.5083,297088.1701,283261.0003,336016.3401,295843.1228,23840.57861,29945.54515,35013.34161,12918.17668,49454.83349,25168.89039,24,16,0.89855873,1,22,0.720260145,0.99615712,216167.963,199020.5806,201202.6321,250568.1103,238065.4919,238798.4669,23611.27596,20320.43189,16280.97722,40151.14419,31390.82338,24272.75,3,1,171.97,257055.4834,215840.1697,308332.178,254691.505,318446.2832,242135.1447,255293.0127,297971.4352,173848.562,301564.3868,363403.2138,399535.6659,232309.6871,248480.9265,241711.3572,307871.603,245981.3779,283819.3727,318218.4572,260414.191,452869.3147,285968.6455,349447.4709,215519.0148,376277.2547,266382.8667,331832.0506,243406.259,316384.7138,321209.7241,278123.2625,184584.9976,160868.6754,190256.8617,267006.018,213618.6627,264907.4686,145510.6425,200977.6975,170088.4315,190593.2089,243300.6966,228510.4282,170454.1432,173154.6839,308133.4729,315610.0308,149782.7992,208822.322,270491.9267,249331.7946,194064.5714,249198.2171,318001.3006,179731.5755,325004.3882,231625.8526,130779.9789,285571.2178,221010.8968
AT5G57110.1,"| Symbols: ACA8, AT-ACA8 | autoinhibited Ca2+ -ATPase, isoform 8 | chr5:23109729-23116857 REVERSE LENGTH=1074",32,20,0.647258234,1,24,0.727962016,0.893922268,22041.92103,23743.13664,21669.77113,23153.50474,26388.10545,28804.08143,6347.126027,5497.422518,1839.300485,2306.195491,4995.164451,1379.829496,32,16,1,1,24.18181818,0.720321416,0.99615712,13062.41395,10324.12816,15311.32206,13443.27576,14438.2619,15858.89237,2448.860257,1440.008934,2196.51107,2665.097469,2851.06842,2382.063022,1,1,49.46,3435.544755,28963.16995,30142.12415,32932.11562,14736.65067,33091.17391,21948.89071,28042.02669,27495.51998,8138.071929,18599.97397,24618.15445,15986.4789,25017.53961,24126.70873,28560.7823,22983.35699,17752.85575,21590.47562,24880.05306,30429.51993,28887.68031,25763.82615,11880.82194,34978.67893,35170.98771,35622.98634,26769.86841,24465.5553,21991.00939,14947.82286,3492.664961,14330.12673,17413.05418,15128.40104,9720.240607,6471.418582,8219.15157,13213.49965,13996.3304,15040.57482,14412.50951,13324.14176,10849.47296,22929.91126,8150.416298,16578.12205,16869.79522,6919.97121,18698.07403,18504.34608,19009.45162,13831.62496,14161.97504,6683.911813,19696.76436,16432.55558,6773.173878,23797.14082,12594.82718
