CycID,ARS_pvalue,ARS_BH.Q,ARS_period,ARS_adjphase,ARS_amplitude,JTK_pvalue,JTK_BH.Q,JTK_period,JTK_adjphase,JTK_amplitude,LS_pvalue,LS_BH.Q,LS_period,LS_adjphase,LS_amplitude,meta2d_pvalue,meta2d_BH.Q,meta2d_period,meta2d_phase,meta2d_Base,meta2d_AMP,meta2d_rAMP,Time_point_2,Time_point_6,Time_point_10,Time_point_14,Time_point_18,Time_point_22,Time_point_26,Time_point_30,Time_point_34,Time_point_38,Time_point_42,Time_point_46,UNIPROTKB,GENES,description
Q60604,0.039097483,0.265176046,26.79194631,0.329457799,71.62719928,0.805264174,1,28,26,81.54009007,0.752077205,1,28,1.388144128,1129.965682,0.278194942,1,27.59731544,27.5199371,1045.205562,77.80426285,0.074439197,1019.795172,1011.546631,924.1747444,1013.698046,903.5831887,1103.579531,1165.299073,1088.866669,1083.991603,1080.460508,961.0702971,1096.492556,Q60604,Scin,scinderin [Source:MGI Symbol;Acc:MGI:1306794]
Q91YI0,0.051044286,0.283456267,24,9.115007751,2.857944426,0.558904371,1,24,12,3.548200382,0.832620062,1,20.24615385,17.92646105,16.33321791,0.278723168,1,22.74871795,11.27722809,13.50416434,2.630351405,0.194780761,10.14922217,12.12429926,16.31572719,10.46304419,11.35088432,9.464806576,10.69885794,15.73446112,18.40748884,17.42226674,10.45770046,17.87948281,Q91YI0,Asl,argininosuccinate lyase [Source:MGI Symbol;Acc:MGI:88084]
Q3UDE2,0.185382022,0.438148938,22.30167598,1.123995836,1.723281517,0.247873828,1,20,4,1.812603302,0.524815728,1,20,5.999941194,17.24214481,0.281246629,1,20.76722533,3.851483772,14.75921101,1.671355432,0.113241516,17.93400526,16.77731165,11.37967641,10.53900389,13.65876467,16.22217284,13.35335219,13.3525904,16.70431435,15.64720472,17.03495407,16.90158461,Q3UDE2,Ttll12,"tubulin tyrosine ligase-like family, member 12 [Source:MGI Symbol;Acc:MGI:3039573]"
P97321-3,0.045249454,0.277305095,24,6.120468614,8.845325315,0.805264174,1,28,6,5.879982972,0.662941154,1,28,4.431948687,52.90396892,0.281524705,1,26.66666667,5.580702829,41.97913581,10.67005323,0.254175152,38.39861649,51.83048165,35.65505712,28.84275474,23.5033119,42.41046734,43.88078985,52.1087702,57.95934892,44.23260038,49.88702104,40.06745216,P97321,Fap,fibroblast activation protein [Source:MGI Symbol;Acc:MGI:109608]
P29341,0.091691511,0.334180282,24.95,14.41422279,4.34417806,0.558904371,1,28,14,2.511265733,0.478384515,1,28,11.52336286,79.37966221,0.284007084,1,26.98333333,13.39988336,75.29403986,5.181494168,0.068816791,75.18434739,77.03185232,80.84245868,80.98685511,73.02765262,77.36319084,70.31459235,64.8714003,77.97417753,75.49275724,83.02130209,73.19226403,P29341,Pabpc1,"poly(A) binding protein, cytoplasmic 1 [Source:MGI Symbol;Acc:MGI:1349722]"
P09528,0.075805536,0.319796944,24.49079755,1.076223719,15.90928013,0.558904371,1,24,2,14.89700062,0.58184279,1,24.46096654,2.197222365,165.5510354,0.28493999,1,24.3172547,1.760658887,156.0847094,16.44622312,0.105367292,179.5990866,147.5398323,141.9015969,144.1248163,139.3273486,171.1742555,145.8057532,179.0391495,160.3852167,125.6052525,160.8640518,175.3080465,P09528,Fth1,ferritin heavy polypeptide 1 [Source:MGI Symbol;Acc:MGI:95588]
P30416,0.133011949,0.38088935,20.57731959,3.751779504,1.802385791,0.247873828,1,28,26,1.049586847,0.753707035,1,21.57377049,0.749316689,7.724774045,0.286296656,1,23.38369669,1.094595086,7.047605393,1.620645255,0.229956867,8.344034463,12.8553986,3.580439268,6.247143154,6.889857211,7.149337972,9.107399332,4.78849402,6.699328028,5.168741707,6.629885609,7.628786078,P30416,Fkbp4,FK506 binding protein 4 [Source:MGI Symbol;Acc:MGI:95543]
Q6ZWN5,0.043359263,0.273567554,20.16161616,13.8366937,52.91769761,1,1,28,14,89.16728668,0.573254255,1,20,14.20093747,515.1747619,0.286337779,1,22.72053872,14.45769207,437.0306706,50.95226337,0.116587386,392.6598644,410.0049738,524.497749,518.56102,541.0380824,396.5908693,401.7258761,403.8275471,465.4058585,373.3675045,392.1765936,395.0632748,Q6ZWN5,Rps9,ribosomal protein S9 [Source:MGI Symbol;Acc:MGI:1924096]
P26883,0.062186139,0.30351793,21.34759358,3.488463786,8.946188448,0.805264174,1,20,4,9.907913405,0.496401436,1,21.15755627,4.680678919,44.21488871,0.286351772,1,20.83504995,4.060936414,39.71224375,9.041324981,0.227670968,47.87141114,50.16669786,30.558721,41.73161595,25.15898584,53.11328454,39.60515398,41.92773911,36.15479235,23.88632399,51.09511971,47.81170535,P26883,Fkbp1a,FK506 binding protein 1a [Source:MGI Symbol;Acc:MGI:95541]
Q544R6,0.03233954,0.247515447,27.72222222,3.389252396,5.320013168,1,1,28,0,5.603569158,0.779659453,1,28,2.814964786,35.96865182,0.288771389,1,27.90740741,2.09046071,29.77495201,5.882344161,0.197560156,27.28233023,34.52077362,24.50028815,24.87970227,15.82037719,30.30957487,32.51978518,36.3841122,36.66264079,29.15578153,34.72723369,28.25983761,Q544R6,Ctsa,cathepsin A [Source:MGI Symbol;Acc:MGI:97748]
Q9CQ65,0.105140158,0.348705232,20.16161616,1.934446675,7.468872304,0.377646329,1,24,2,4.631101952,0.639770214,1,20.24615385,2.372905765,70.15509721,0.290047159,1,21.46925667,2.121641279,64.70981316,6.925012428,0.107016418,77.45873437,70.7011763,43.71577973,60.26228407,65.23137465,66.41397635,76.46148229,61.19422784,63.11927397,70.2722261,63.00037968,67.0842996,Q9CQ65,Mtap,methylthioadenosine phosphorylase [Source:MGI Symbol;Acc:MGI:1914152]
Q5RKN9,0.125079707,0.369364425,23.48235294,2.786106524,7.394009034,0.247873828,1,20,6,3.78432168,0.829316475,1,22.15488215,8.177408597,63.89721984,0.292128091,1,21.87907837,5.843749309,59.86316141,6.489349121,0.108403047,62.94845948,75.19752982,38.24579786,51.42687358,52.89444189,57.76326167,65.10139142,64.06411849,61.45641405,61.93943332,62.35072213,68.25578106,Q5RKN9,Capza1,"capping protein (actin filament) muscle Z-line, alpha 1 [Source:MGI Symbol;Acc:MGI:106227]"
A7VMV2,0.056961729,0.295582624,25.92207792,23.29868919,5.168430193,0.805264174,1,28,26,1.746497562,0.565442715,1,25.80392157,21.74675781,47.14399427,0.293627567,1,26.57533316,23.65610956,44.50619212,5.22769526,0.117459954,50.16939692,44.81574585,35.13517264,50.03976177,45.00978463,47.59631411,43.96123253,48.2320453,38.69524579,34.30381988,41.47778467,48.09452331,A7VMV2,Cryl1,"crystallin, lambda 1 [Source:MGI Symbol;Acc:MGI:1915881]"
Q5DQJ3,0.080027259,0.322928425,23.20930233,4.308859996,13.08267076,0.558904371,1,20,8,9.149925447,0.583133477,1,22.92682927,6.755150464,139.269281,0.294597904,1,22.0453772,6.471057922,128.1143898,13.74506872,0.10728747,133.0424237,148.5225536,105.1000237,126.2229749,113.5098914,121.398503,133.2102534,157.262971,123.1503511,114.4596538,131.2276891,134.0330174,Q5DQJ3,Capza2,"capping protein (actin filament) muscle Z-line, alpha 2 [Source:MGI Symbol;Acc:MGI:106222]"
Q9D051,0.111749103,0.351004593,24,20.41679792,3.844862595,0.377646329,1,20,2,5.276067973,0.629407448,1,20,0.87826439,52.04102476,0.297772367,1,21.33333333,0.077288389,47.19345234,4.333607146,0.091826449,49.75928622,52.4370016,47.33485474,43.39116809,54.89286336,54.75913652,46.85528398,37.48527571,44.1833414,47.45998391,45.00345825,46.74767975,Q9D051,Pdhb,pyruvate dehydrogenase (lipoamide) beta [Source:MGI Symbol;Acc:MGI:1915513]
Q7TMG8,0.090258954,0.332303274,21.46236559,10.65669293,3.35622424,0.558904371,1,20,10,4.610865949,0.532542218,1,21.15755627,8.660974436,9.746405876,0.299758337,1,20.87330729,9.789141202,8.901003048,3.480678081,0.391043353,5.802864305,9.55089693,16.59325058,14.99767866,4.604998196,6.956198453,11.26016459,8.454995166,10.34850447,3.827755309,8.823058415,3.499584536,Q7TMG8,Gbas,glioblastoma amplified sequence [Source:MGI Symbol;Acc:MGI:1278343]
Q9D236-1,0.084790924,0.329257822,23.62130178,0.52938267,6.293691142,0.558904371,1,24,2,6.212313124,0.567727393,1,23.41637011,1.887991894,58.40286059,0.300019357,1,23.67922396,1.473501697,57.00913042,6.183203175,0.108459875,68.50221332,55.31071618,45.61881635,60.20449895,47.20226682,60.0171434,62.67523358,55.0353616,50.80290284,58.36123674,53.8486651,67.52088714,Q9D236,Htra3,HtrA serine peptidase 3 [Source:MGI Symbol;Acc:MGI:1925808]
Q9WU78,0.070160199,0.312780047,21.69565217,7.916644606,12.84169601,0.805264174,1,24,6,11.46401669,0.479222263,1,21.02236422,8.426191865,162.7134435,0.301130102,1,22.2393388,7.552232732,147.6588519,13.98523151,0.094713126,142.9540719,143.4387233,164.2480264,133.5062439,144.4135046,134.5825516,164.8805173,174.6892723,148.983904,132.80488,147.7947771,138.7943718,Q9WU78,Pdcd6ip,programmed cell death 6 interacting protein [Source:MGI Symbol;Acc:MGI:1333753]
P63005,0.037986751,0.261220004,22.94252874,4.734300561,3.706334162,1,1,28,0,4.339895536,0.714916644,1,21.71617162,8.628030029,24.4600625,0.301666994,1,24.21956678,4.925458847,22.09526801,4.043229479,0.182990742,21.98803195,27.79129795,16.98916153,18.0527567,15.20406171,21.36394662,23.10435487,24.98285528,23.170073,23.83200324,20.43816119,28.11795842,P63005,Pafah1b1,"platelet-activating factor acetylhydrolase, isoform 1b, subunit 1 [Source:MGI Symbol;Acc:MGI:109520]"
A0A0U1RP93,0.057483646,0.295582624,24,6.528801475,39.42588517,0.805264174,1,24,8,25.35044706,0.588053362,1,23.75451264,6.309720109,117.5125438,0.302078613,1,23.91817088,6.941049937,58.84719451,46.69907678,0.793565049,35.8247858,52.08489364,79.58756766,13.20350549,21.7400482,58.62937537,78.3819852,172.7947747,71.09062731,65.61742063,37.78425726,18.96871525,A0A0U1RP93,Mylpf,"myosin light chain, phosphorylatable, fast skeletal muscle [Source:MGI Symbol;Acc:MGI:97273]"
A6MDD3,0.030966165,0.246570161,23.07514451,5.620984398,13.5552894,1,1,28,0,17.0177271,0.883492301,1,20,10.80536039,120.4209847,0.302971273,1,23.69171484,5.561154135,106.975803,15.79301077,0.147631617,96.58232825,119.7563281,96.53784061,89.01918454,70.71653496,107.1204476,117.6934261,116.5503478,120.7615542,112.8977328,117.3114596,119.2131338,A6MDD3,Cd109,CD109 antigen [Source:MGI Symbol;Acc:MGI:2445221]
Q3TWW8,0.065768203,0.309901439,20.79166667,15.54175645,12.62393676,0.805264174,1,20,16,11.73440842,0.518038185,1,20.12232416,17.91442876,101.7742703,0.303471669,1,20.30466361,16.49043812,83.92830763,12.38884828,0.147612273,68.42857567,67.83718105,74.83430725,113.5795175,103.923403,83.84744087,87.32844351,78.90269477,82.28615598,86.86980813,71.80525906,74.20646751,Q3TWW8,Srsf6,serine/arginine-rich splicing factor 6 [Source:MGI Symbol;Acc:MGI:1915246]
P46471,0.064085082,0.308811284,24.34146341,0.936572176,2.516245777,0.805264174,1,24,2,2.591758183,0.535603576,1,24.1025641,2.679272924,52.85456675,0.304790073,1,24.14800917,1.876462349,51.72888683,2.56385007,0.049563218,55.3047944,52.6600552,45.87743911,51.05597359,50.91481221,50.32415754,53.00732463,55.47704952,48.96050143,50.86586057,51.6056745,54.52138177,P46471,Psmc2,"proteasome (prosome, macropain) 26S subunit, ATPase 2 [Source:MGI Symbol;Acc:MGI:109555]"
Q00623,0.106474675,0.348705232,27.53103448,12.54249053,9.508942424,0.377646329,1,28,14,10.98416372,0.693903673,1,28,11.27875667,27.7485283,0.306470375,1,27.84367816,12.60874736,18.52341934,9.996428864,0.539664339,10.09356523,27.10863303,39.26430464,16.21055983,27.7156044,12.49718287,10.62808442,15.06606422,10.87953089,16.14428961,39.20381867,12.17509978,Q00623,Apoa1,apolipoprotein A-I [Source:MGI Symbol;Acc:MGI:88049]
Q9D8U8,0.106786343,0.348705232,22.17777778,7.256382679,1.655839645,0.558904371,1,28,0,0.914758786,0.48091671,1,22.76816609,5.378779228,6.591484566,0.31156011,1,24.31531462,4.846390456,3.994498525,1.804012797,0.451624349,3.029437164,4.776697928,3.873506428,4.084692018,2.597520352,5.214991431,5.773155644,8.345062264,4.332958453,1.409087366,2.428171504,1.998937033,Q9D8U8,Snx5,sorting nexin 5 [Source:MGI Symbol;Acc:MGI:1916428]
Q3UFJ3,0.073922197,0.318121825,20.47179487,20.1450273,4.26049262,0.805264174,1,20,2,4.638283714,0.486898697,1,20,1.937708637,54.46776809,0.313325695,1,20.15726496,1.230986962,48.03801487,3.950170337,0.082230091,46.1047965,48.58005786,42.02053413,43.72213693,55.41201597,58.37790483,48.61493162,44.87711126,48.37126698,50.17662895,48.11083394,46.41369194,Q3UFJ3,Pdha1,pyruvate dehydrogenase E1 alpha 1 [Source:MGI Symbol;Acc:MGI:97532]
Q62261,0.156593109,0.404804063,26.97297297,7.211096742,3.803173982,0.247873828,1,24,12,2.888466938,0.756776137,1,26.63967611,7.207459041,61.17435451,0.315767443,1,25.87088303,8.762464388,57.00956844,3.983367724,0.069871915,56.26140324,57.80611326,62.86271422,48.57443743,58.6275903,56.5184643,52.73628934,60.5299261,65.46212373,58.66431853,58.33711789,50.90893947,Q62261,Sptbn1,"spectrin beta, non-erythrocytic 1 [Source:MGI Symbol;Acc:MGI:98388]"
Q3TYW1,0.248472351,0.507510742,24,19.17672574,2340.418919,0.247873828,1,28,20,2129.611779,0.48139537,1,28,17.50082946,33344.70489,0.31747104,1,26.66666667,19.0096737,29523.2298,3514.225884,0.119032569,29189.99827,25129.67448,32519.48843,32189.7051,35643.78943,29633.63437,29141.92216,27633.56944,25890.10326,25743.00009,26519.76165,33293.36388,Q3TYW1,Chad,chondroadherin [Source:MGI Symbol;Acc:MGI:1096866]
Q99KQ4,0.077978853,0.320929226,24,3.273680233,1.294411068,0.805264174,1,28,0,1.940718661,0.472404256,1,24.2804428,2.648157031,12.19669256,0.317563321,1,25.42681427,2.101949543,11.24042799,1.428997851,0.127130199,11.64860263,12.76139946,10.96881402,8.834094792,9.771309671,12.67760154,12.5370772,10.93757935,11.80748651,11.59451288,8.464736538,12.21268945,Q99KQ4,Nampt,nicotinamide phosphoribosyltransferase [Source:MGI Symbol;Acc:MGI:1929865]
Q61598,0.040940852,0.2714709,24,3.28563542,54.47153318,1,1,28,0,66.1907809,0.732923965,1,22.45733788,7.915016393,689.993682,0.319676115,1,24.81911263,3.858361715,657.733444,59.17624649,0.089969952,715.4262452,680.5531909,585.3530853,602.2486713,540.5208653,636.1375491,671.300407,684.357396,692.6852338,661.4852186,648.1795296,765.0805634,Q61598,Gdi2,guanosine diphosphate (GDP) dissociation inhibitor 2 [Source:MGI Symbol;Acc:MGI:99845]
P12032,0.277485329,0.525106059,24,5.072949328,1.322309569,0.247873828,1,20,8,1.530688634,0.443660119,1,20.62695925,7.79091246,12.19191746,0.322790081,1,21.54231975,7.165531728,11.76144311,1.873007348,0.15924979,10.69288757,16.95988838,11.88903981,11.18741458,9.288509835,10.90837901,13.4195689,11.42297451,12.11085437,9.45160674,12.42517852,11.81975825,P12032,Timp1,tissue inhibitor of metalloproteinase 1 [Source:MGI Symbol;Acc:MGI:98752]
P16092,0.118152958,0.361252062,24.19393939,0.106838714,2.589658292,0.377646329,1,28,24,1.35021547,0.688851655,1,24.64419476,1.25872075,23.91535423,0.32413307,1,25.61271138,24.92412801,22.11942604,2.65397747,0.119984012,23.26507833,21.92462251,15.67599682,23.52804118,19.35897174,24.1201738,23.73292482,23.56578945,22.17202803,16.28939058,25.39086043,24.29407181,P16092,Fgfr1,fibroblast growth factor receptor 1 [Source:MGI Symbol;Acc:MGI:95522]
Q9JIF0-3,0.044503949,0.277265185,26.43708609,8.546637286,3.728515863,1,1,28,4,5.712802723,0.692536912,1,28,10.59012918,15.9712966,0.324642253,1,27.4790287,7.853085207,11.78166422,4.050802769,0.343822629,7.710237589,15.32999199,14.0895191,11.77099825,4.659772036,5.390159567,14.78872251,11.72211617,14.80382753,16.24596909,16.89576517,13.55741577,Q9JIF0,Prmt1,protein arginine N-methyltransferase 1 [Source:MGI Symbol;Acc:MGI:107846]
Q9R190,0.090258378,0.332303274,24,1.427162556,0.608321336,0.558904371,1,24,4,0.730430274,0.617559345,1,26.21513944,24.59817484,3.90470152,0.326649797,1,24.73837981,1.367386761,3.02416487,0.665385317,0.220022831,4.418278081,3.877183417,3.344900116,2.979233023,3.676401546,3.155810919,4.816190569,3.051845668,2.059254833,1.483855393,1.806829471,1.400767608,Q9R190,Mta2,"metastasis-associated gene family, member 2 [Source:MGI Symbol;Acc:MGI:1346340]"
Q3UIG0,0.045081891,0.277305095,24,14.33112384,3.001682867,1,1,28,14,4.289845175,0.693860045,1,23.75451264,13.96586189,33.26007946,0.327414463,1,25.25150421,14.19319893,29.32258465,3.250905612,0.110866953,27.26639667,29.15299905,35.16775818,31.00948925,35.27175437,27.70327492,27.41714251,26.55829791,27.39233007,33.03635863,26.31230647,27.17691884,Q3UIG0,Eif3e,"eukaryotic translation initiation factor 3, subunit E [Source:MGI Symbol;Acc:MGI:99257]"
P58252,0.041281401,0.271982325,26.43708609,3.830695296,57.08729035,1,1,28,2,83.97006579,0.767504627,1,28,3.387933974,1020.193282,0.32982529,1,27.4790287,3.091873752,961.5591845,66.12719723,0.068770803,972.4805039,998.9879009,927.0713896,856.6068209,870.9811293,885.9768346,1060.4145,985.2655456,992.8344896,1046.871487,943.92542,989.9905116,P58252,Eef2,eukaryotic translation elongation factor 2 [Source:MGI Symbol;Acc:MGI:95288]
P47963,0.084686033,0.329257822,24,13.69532653,46.61026045,0.558904371,1,20,14,45.42059883,0.669835469,1,20,13.24419626,350.0027095,0.329947887,1,21.33333333,13.75549518,275.5600315,46.15427038,0.167492615,240.561809,270.1711656,371.3535768,352.6358585,366.1919473,213.5374017,236.0062852,234.258031,273.9714971,237.9124925,197.7001845,254.1303758,P47963,Rpl13,ribosomal protein L13 [Source:MGI Symbol;Acc:MGI:105922]
Q8K157,0.050574893,0.283456267,24,1.585160417,4.956088429,1,1,28,0,6.219106551,0.630197785,1,22.45733788,4.404293088,60.67375183,0.330946557,1,24.81911263,2.132219308,57.89575173,5.028193506,0.086849093,60.41340303,61.05726392,46.23369533,54.31246131,50.08563843,60.62953429,60.71499421,59.38447405,60.81436563,52.29903588,63.9142635,63.32386428,Q8K157,Galm,galactose mutarotase [Source:MGI Symbol;Acc:MGI:2442420]
Q7TSV4,0.039658145,0.267198995,27.34246575,4.748343631,2.04400223,1,1,28,4,1.509384636,0.80582088,1,28,7.448484728,11.41847896,0.3314519,1,27.78082192,5.380036512,9.118012812,2.295011454,0.251700837,10.74770575,8.81902616,8.743705775,8.507313981,3.351295682,7.063522478,9.12997535,12.18391017,11.49720886,10.04059895,10.14468375,11.09082189,Q7TSV4,Pgm2,phosphoglucomutase 2 [Source:MGI Symbol;Acc:MGI:97565]
P20029,0.073755788,0.318121825,21.46236559,0.723469908,224.499866,0.805264174,1,28,24,227.4448725,0.539064438,1,21.43322476,2.751576848,5570.101638,0.331802878,1,23.63186345,0.246246207,5476.222117,207.1573998,0.037828524,5967.372688,5269.405728,5169.586546,5434.702865,5214.750014,5881.756872,5416.976599,5474.172689,5373.64329,5342.750068,5727.046565,5482.405922,P20029,Hspa5,heat shock protein 5 [Source:MGI Symbol;Acc:MGI:95835]
Q8CCK0,0.126291273,0.369364425,20.90052356,13.65003346,16.92401265,0.377646329,1,20,14,17.94263671,0.679028889,1,20,13.59915652,137.1183889,0.333978589,1,20.30017452,13.75727855,120.7271266,17.5008777,0.144962265,108.8175159,110.1702696,136.9645331,147.2068836,149.164493,78.40763376,125.9187163,95.38053356,135.5449898,114.8817364,100.3854093,118.4240956,Q8CCK0,H2afy2,"H2A histone family, member Y2 [Source:MGI Symbol;Acc:MGI:3037658]"
Q9WUB3,0.042288882,0.272542854,24.64197531,7.094324457,19.96097128,1,1,28,0,13.9757638,0.783714457,1,28,5.667837248,109.7678083,0.338402786,1,26.88065844,4.571376838,75.5610562,24.96502268,0.330395364,66.18164,67.09356439,62.95523639,49.72413047,45.17702194,68.24894184,89.49386977,98.55956404,111.7836022,120.8877965,66.38309931,66.12526993,Q9WUB3,Pygm,muscle glycogen phosphorylase [Source:MGI Symbol;Acc:MGI:97830]
P63038,0.051026501,0.283456267,24,18.04789852,10.03908518,0.805264174,1,24,20,7.200187526,0.809655307,1,22.30508475,17.4136436,126.3223844,0.33913425,1,23.43502825,18.4806268,113.9719654,11.99109582,0.105210924,117.0085479,116.8673903,114.9413599,119.0729595,130.9881105,129.4565643,90.07478419,103.5619059,107.1330303,107.2313057,118.9385334,112.7109147,P63038,Hspd1,heat shock protein 1 (chaperonin) [Source:MGI Symbol;Acc:MGI:96242]
Q543R5,0.060530249,0.30346647,26.97297297,0.374481564,48.079103,0.805264174,1,28,26,71.74121182,0.684452365,1,24.83018868,2.903523291,681.8842306,0.339675626,1,26.60105388,0.516565776,641.575082,52.58024109,0.08195493,687.8214356,623.5653938,579.7073652,596.9079092,527.8905471,680.3069891,682.0225308,665.4387365,684.8934797,586.6261921,681.5809212,652.7874901,Q543R5,Serpine2,"serine (or cysteine) peptidase inhibitor, clade E, member 2 [Source:MGI Symbol;Acc:MGI:101780]"
Q5YLW3,0.049928344,0.283456267,20.90052356,15.91787612,17.37581924,1,1,28,14,24.45437785,0.680237414,1,20,16.98962581,276.4480873,0.343131677,1,22.96684119,16.54182953,253.230692,18.81761305,0.074310159,256.7004853,239.2564474,260.8610856,280.968799,299.2024961,234.5024767,246.9076599,241.7275517,254.7714698,238.9971399,250.3569417,229.9509064,Q5YLW3,Rps3,ribosomal protein S3 [Source:MGI Symbol;Acc:MGI:1350917]
P70699,0.087265294,0.330631103,24.79503106,2.256889585,7.785431812,0.558904371,1,24,6,4.944784953,0.69654424,1,28,2.348087811,81.7780551,0.343185405,1,25.59834369,3.56701344,75.31657011,8.38221933,0.111293163,80.95499676,84.77725942,53.74964576,63.49303957,71.87933687,70.82938194,84.71571664,82.26045595,77.79088525,78.71741232,76.48196167,76.12066127,P70699,Gaa,"glucosidase, alpha, acid [Source:MGI Symbol;Acc:MGI:95609]"
Q9R0N0,0.057301744,0.295582624,24,6.663367498,4.081357406,1,1,20,12,4.95438617,0.593954103,1,21.29449838,8.976912055,75.08479408,0.34354032,1,21.76483279,9.368413713,69.67542318,4.385008082,0.062934789,69.36765663,65.53128754,74.37916083,64.9261986,65.53060782,63.5355519,74.5942,76.05368584,75.05268838,66.64546798,69.6012565,68.62000291,Q9R0N0,Galk1,galactokinase 1 [Source:MGI Symbol;Acc:MGI:95730]
