Transcript.ID	Ensembl.Genome.Protein.ID	UniProt.ID	protein_LD6.5	protein_LD9.5	protein_LD11.5	protein_LD12.5	protein_LD14.5	protein_LD17.5	protein_LD21.5	protein_LD23.5	protein_LD24.5	protein_LD26.5	protein_LD30.5	protein_LD33.5	protein_LD35.5	protein_LD36.5	protein_LD38.5	protein_LD41.5	protein_LD45.5	protein_LD47.5	protein_LD48.5	protein_LD50.5	protein_mean.level	protein_max.level	protein_rhythm.pvalue	Ensemble.Genome.ID	protein.length	aa.synthesis.average.cost	RNA_LL4	RNA_LL8	RNA_LL12	RNA_LL16	RNA_LL20	RNA_LL24	RNA_LL28	RNA_LL32	RNA_LL36	RNA_LL40	RNA_LL44	RNA_LL48	RNA_LL52	RNA_LL56	RNA_LL60	RNA_LL64	RNA_LL68	RNA_LL72	RNA_LL76	RNA_LL80	RNA_LL84	RNA_LL88	RNA_mean.level	RNA_max.level	RNA_rhythm.pvalue
syc1029-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	134.2979226	144.2514785	155.1896052	130.5222634	118.0083097	174.9135247	176.8750805	154.0670029	171.3508442	174.8751843	111.4310402	147.2790812	163.3290298	200.2722461	211.5106601	186.745453	188.1406149	201.5521426	138.5240349	181.2014856	229.9661411	177.9654357	166.921299145455	229.9661411	0.361193712849624
syc1030-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	125.7639477	303.525737	1092.830277	482.7354122	255.2107637	261.3176826	315.6543923	795.029742	1343.940987	603.5607539	207.6882025	313.2273285	180.9135835	825.4697478	1034.373872	341.795169	308.3294067	256.4444299	422.7248317	922.9914567	1183.854793	541.3954868	550.853545613636	1343.940987	1.14788009948498e-06
syc1031-h_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	131.3879267	161.2559724	228.79668	154.5595062	122.0593779	132.7808771	169.0663555	178.7314132	240.0925684	129.9736969	100.6499201	141.8724195	175.3956392	233.6129543	245.0693834	133.6385776	170.5555194	173.6011957	218.6722986	246.5685888	323.2836349	218.310273	183.178853581818	323.2836349	0.000333114298018801
syc1032-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	585.5540562	525.0273868	564.7947427	565.35944	745.2036896	682.4748493	566.2921041	504.8777951	579.0695683	505.1659923	716.391673	622.4088555	524.9228593	448.3066045	500.6032624	558.0026986	587.855652	610.1029359	552.6740742	590.4065063	472.2632144	569.8587344	571.709849768182	745.2036896	1.14900132489045e-06
syc1033-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	619.9210382	523.3236257	502.2164183	504.9073568	670.4179144	659.1878528	580.6044873	488.2792234	493.6970808	490.5989959	522.1944084	658.2320038	528.0317308	532.2677737	551.8045174	580.605285	662.0413183	614.9723355	582.9204438	617.0282331	591.9373834	587.2018317	571.017784477273	670.4179144	0.00806455728944305
syc1034-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1397.953695	1478.765574	1287.510725	1387.537357	1476.421441	1508.982925	1391.0715	1378.809841	1480.203224	1279.81576	1459.442893	1624.765374	1449.67674	1385.517384	1321.535657	1283.473614	1332.513216	1483.274462	1420.984276	1428.62696	1282.674758	1305.687275	1402.05657504545	1624.765374	0.0162352930435658
syc1035-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	364.0157818	397.0094939	444.8632794	392.7500908	393.40936	429.7061181	353.8343106	371.0621085	452.5775172	357.4089259	379.9294959	482.0482335	506.9334287	485.0067258	476.6647641	441.1781037	544.9274962	506.8296688	454.5699782	505.8475424	555.5182539	465.3171501	443.700355795455	555.5182539	0.869995767739699
syc1036-h_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	86.96639826	218.4924878	307.9619491	125.3401755	106.0919206	90.57193352	93.3948931	216.1874286	329.9453435	124.5281805	79.02705185	83.60783256	131.7346611	194.7813919	285.0261017	157.5375866	88.38921391	89.78128096	125.3654655	262.5555302	269.6527401	159.0562508	164.817991711818	329.9453435	1.35044951839885e-06
syc1037-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	195.8385066	172.253173	214.5653448	213.6048679	202.2696651	170.1453801	206.1861326	171.2557066	191.1161294	237.265454	193.1162591	220.0791547	249.3458168	257.7602175	271.0781549	291.1970192	213.8548702	245.1623146	236.0815653	252.7448477	306.9116894	291.9085555	227.442764772727	306.9116894	0.255549918237348
syc1038-h_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	275.5628067	400.9555538	497.2576766	412.8040119	351.4903698	341.7565063	277.487495	386.7156561	541.1379427	471.9024451	359.1136027	396.1768922	514.680695	447.3283524	521.1596053	394.2812115	457.6590443	396.9674807	417.4601108	466.4363382	467.9254118	459.7656671	420.728403454545	541.1379427	0.0140175813897293
syc1039-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	502.3095397	434.8282868	391.0291913	613.0073922	595.73562	642.7587487	579.8835714	441.3358225	398.2512752	495.1834704	565.682566	622.3039627	319.3319274	408.2821279	455.7538878	434.0498556	564.5518766	489.3168746	430.3801353	444.4826894	393.6610142	424.5275813	483.938518954545	642.7587487	1.90689655509853e-06
syc1040-h_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	565.4795243	695.6893449	999.4090871	725.3783082	590.950295	584.1104108	648.0907302	781.7727007	1012.018051	778.5211105	610.4285056	696.2682699	658.820084	1022.507547	1024.035938	758.2109531	706.3905388	717.259812	620.0419059	1166.484147	1192.013932	851.8685076	791.170441072727	1192.013932	0.00177619785882483
syc1041-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	579.0497746	675.3845077	674.2499895	644.5611007	703.1278836	738.3948437	686.0792994	600.9592684	612.0215199	572.6651886	695.8479665	734.4853224	537.9558308	490.3913511	598.1556679	593.894312	654.9513085	588.4256639	606.3014823	605.5722951	649.5432055	690.4376371	633.293428145455	738.3948437	0.161781781126321
syc1042-h_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	290.652715	171.8687115	197.1248305	227.9863503	222.2243666	235.5929969	207.3277079	162.1282353	181.1135575	229.6010912	245.3471227	230.1097589	330.8115649	180.6344002	277.1526783	266.0782899	341.7766871	312.1053082	255.990652	235.0231582	362.6281561	295.4205868	248.122678454545	362.6281561	0.197435651947118
syc1043-h_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	547.6578415	309.8183871	316.3445661	440.2004412	391.0681347	475.3362517	436.2749308	243.3435585	315.3371067	462.3979716	434.3472351	493.1494062	585.8749903	355.2319594	465.4543889	606.5435535	596.3266274	569.3706447	468.6541388	360.1097779	476.5736412	635.2988612	453.850655204545	635.2988612	0.0334966677996081
syc1044-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	571.5067045	323.7555816	400.7119758	589.9106141	558.0920803	593.3889495	548.2555223	299.0803402	374.4982287	610.2069459	585.5094731	642.6969365	545.7082879	415.2895243	629.4406875	712.6552545	732.8491332	703.4076168	539.3023679	424.439829	580.5907144	713.3826123	549.75815365	732.8491332	0.0025173995380699
syc1045-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	999.9164592	1172.753853	740.8967884	908.1199308	941.4367193	875.1139557	1019.329459	1047.95212	704.2714144	828.133892	903.6172945	772.1818718	964.6134761	788.9217242	705.3156319	965.23385	874.9026936	805.5467423	1002.65902	911.9976789	743.0576874	1083.333785	898.150274886364	1172.753853	0.352309144375695
syc1046-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	915.99428	969.6563983	664.6436902	698.2760906	868.1481362	880.1385721	789.6908341	918.315457	558.1875779	666.2013282	715.6933777	757.2476376	1010.705671	720.3435253	590.0605508	775.7692035	807.9314659	740.2285269	864.9858603	792.9982255	592.4689013	741.84444	774.524079563636	1010.705671	0.00872236699255461
syc1047-h_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	389.0714675	909.0541725	534.9332943	556.9777561	345.9602016	401.7357104	490.0186893	977.4380035	532.3911987	502.545174	365.0042414	410.2235532	644.0973275	810.2659047	532.2824389	462.1915844	374.764219	429.5750643	674.1672143	829.497561	529.5378838	518.9341157	555.484853459091	977.4380035	0.00334993579857565
syc1048-h_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	258.2386893	698.8265398	380.6515315	372.4006096	180.0114306	180.8553371	296.0082251	724.9431711	410.7713809	336.3926966	198.8899171	225.8132938	381.6123126	591.3916349	289.1543564	256.4550084	220.6884699	170.5324597	383.3223652	659.0732702	365.2870184	324.4333361	359.352411559091	724.9431711	0.00335322035638142
syc1049-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	794.8677234	651.5481233	661.791918	796.0265863	855.7921263	872.5668697	742.2160416	684.9653276	703.3091245	744.3780256	825.0262492	847.8012134	861.0418121	761.7004026	812.6662753	847.2162	852.2707539	898.3461983	810.6267166	793.9482784	945.3797277	1004.579593	807.639331218182	1004.579593	0.0246215532995833
syc1050-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	297.1386227	276.1851507	299.7246989	330.3891592	311.2800883	437.498603	355.6125922	294.9343751	341.8445498	335.5460397	357.55318	407.1456287	435.6863281	317.1367805	362.4107525	313.0035155	357.9104457	316.8438373	326.0307012	282.3565878	370.3691169	360.3503677	340.315960068182	437.498603	0.213673330718645
syc1051-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1588.570239	1792.717616	1724.575876	1656.086189	1628.426748	1651.362004	1547.822598	1671.934682	1981.516117	1762.967033	1746.093246	1875.916187	1888.538757	1804.816862	2012.090174	1553.980277	1595.49962	1623.571292	1759.133771	1706.425765	1808.785411	1666.847511	1729.43990795455	2012.090174	0.201307969716969
syc1052-h_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	162.373459	190.175768	262.7323299	195.4649935	180.581373	193.6317989	159.9081136	198.0066864	278.0809689	215.8871183	135.7901914	156.6479574	186.5219414	280.9719175	350.4588178	202.2668262	193.7057258	191.2428841	181.4010609	294.3084482	344.7492556	258.4136273	218.787330140909	350.4588178	0.00321691961933228
syc1053-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6692.41923	5394.313822	5306.412082	6473.457214	6412.241683	5953.82957	5796.497763	5504.092679	5031.181619	5945.504987	5822.484729	6151.697197	5760.436153	5107.769322	5594.230368	5505.682937	5543.068659	5602.369051	5841.185706	5034.768155	5019.268973	5826.491077	5696.33649890909	6692.41923	0.00887962486749142
syc1054-h_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1359.813809	952.6922518	1008.990508	947.6233222	1752.759804	1718.251524	1286.241559	910.9656268	869.2403957	921.0921323	1331.339262	1766.079264	646.5319861	767.8141197	887.4798344	1097.960218	1502.957136	1505.755519	1036.998738	876.8419863	808.3222758	1045.874694	1136.43754391364	1766.079264	1.25415387982027e-06
syc1055-h_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	359.3733668	408.638192	365.0572568	339.6589383	365.9083546	324.1317095	303.5166891	421.1781894	357.1180662	347.9114227	417.7879353	285.292737	356.0290353	324.1174371	312.578868	354.8444639	387.9942734	355.8030937	399.5012518	395.141524	341.2135745	345.3210556	357.641701590909	421.1781894	0.8664052828182
syc1056-h_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	279.191864	248.2644703	217.8690384	232.6895655	220.0997742	237.9210513	255.4853726	278.8453715	220.6636805	223.1273666	209.7695565	255.9372199	369.0923525	258.3962376	233.9961058	288.2264569	334.1196521	277.7861875	335.8306039	257.6996259	264.5094825	297.4996628	263.500940854545	369.0923525	0.326034242875805
syc1057-h_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	900.9328	1461.724258	1029.162666	965.7884277	762.5265354	803.613897	836.4439631	1549.727217	939.547814	878.6275333	621.7182403	744.8043364	693.102771	1113.278755	876.137082	858.2288299	687.0187826	688.8856244	813.4312642	1237.940731	1073.641063	959.0379276	931.605478131818	1549.727217	0.00667926557635061
syc1059-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1497.083457	1045.830822	1215.815054	1558.672366	1807.515618	2074.277733	1483.384752	1176.708525	1183.594562	1466.637055	1827.477428	2260.809894	1353.15861	1171.403956	1291.095923	1535.239948	1762.688239	1645.008814	1317.982282	1096.582885	1191.14203	1408.07448	1471.37201968182	2260.809894	0.00561900065763956
syc1060-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1456.763078	1479.922752	1516.148829	1388.877274	1519.716644	1436.83654	1422.799215	1245.387563	1418.028254	1348.826389	1467.361446	1610.393073	1996.550816	1658.576209	1715.523751	1777.332594	1777.635036	1798.734485	1867.670929	1651.252322	1266.873295	1374.100506	1554.33231818182	1996.550816	0.340809276176161
syc1061-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	459.7201367	457.5951713	539.8667471	536.2411113	525.0584178	614.2533914	583.0035657	465.7069345	519.5598291	475.2246534	455.6153515	629.0380315	589.6977174	543.7161869	633.3515626	591.1758935	599.9477337	627.0571542	619.7748476	579.7294774	665.797753	583.7936611	558.860242213636	665.797753	0.570814077942401
syc1062-h_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	114.9531661	97.56857532	64.10034786	81.83839302	117.8786513	104.9989369	100.5431253	92.03122809	79.88437701	91.53656344	61.1983848	130.5218265	386.7054859	202.3464926	201.0032654	420.6120448	609.9188107	566.5469785	425.7829041	213.5502687	198.9314621	387.6082039	215.911795106364	609.9188107	0.861857183747357
syc1063-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9479.824477	7370.290679	5748.803362	8019.723046	9724.349475	9295.576102	9626.271303	6836.017327	5090.928672	6452.600719	9306.68492	8390.698881	688.3206125	393.2630147	306.2424311	634.6989482	793.2476554	777.4659658	695.6860805	409.7226816	344.9113733	584.1997344	4589.52397547727	9724.349475	0.338488061989847
syc1064-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11516.18438	7717.287924	5517.832615	8430.573809	12212.04594	12085.56197	11261.97523	6886.497196	4733.290987	6360.96948	10949.73595	10438.95961	3238.03305	2160.946503	2108.277778	2447.069292	2982.142305	2668.83938	2791.680192	2162.324256	2390.89333	2760.166146	6082.78578740909	12212.04594	0.102918782282035
syc1065-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	815.2839115	639.6191877	575.0822878	639.2408997	937.6450959	1015.727184	920.1588112	577.0799031	467.3347532	530.5239296	738.0093537	1073.179358	393.4293956	399.8847251	422.3790878	454.9115917	450.842338	442.8827354	447.5966627	423.5416531	444.5481164	426.69963	601.6182096	1073.179358	0.0244576957573527
syc1066-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	452.1941699	397.4457673	350.5539762	400.2351812	559.5477239	602.4645646	592.558658	399.5708927	329.4149761	320.7788809	412.1667439	571.1262556	270.2578951	266.3870554	262.5016485	275.601628	311.2790041	253.1335183	254.0101556	304.5141288	300.2330011	301.0428902	372.137214336364	602.4645646	0.0676731772482806
syc1067-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	338.95276	478.9798976	368.1982383	355.6284043	343.8484795	349.819451	430.8059388	458.4561526	412.8887522	362.3541011	305.1443189	323.7793284	360.8596479	453.8695078	369.4832562	382.094427	372.8647535	360.6074886	382.5017732	526.925774	407.2362582	419.6479013	389.315755018182	526.925774	0.00102352647012254
syc1068-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	46.03501673	76.23979208	75.21626391	54.69539365	47.14476595	56.36034185	62.07202084	54.26370737	80.36581297	45.70826098	60.59525523	54.4837146	134.859237	89.59193864	100.5888693	104.839889	86.12696737	80.09267731	86.74847016	126.4751318	121.0246283	86.57903739	78.6412360195455	134.859237	0.179549819693682
syc1069-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	295.0215676	285.9218247	391.6753867	328.9676789	308.6376167	285.2438207	247.7885206	292.612986	412.9766595	366.2936697	288.6305667	311.2840033	316.0447504	340.6069419	392.624331	364.8077295	344.9866975	297.006643	288.994511	335.7946744	438.1405963	355.5994577	331.348210627273	438.1405963	1.10864854990344e-06
syc1070-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	258.4438166	298.2246235	376.2719814	335.5902275	308.4228071	316.5269741	245.144134	282.2054578	386.1814226	369.2441004	258.5813363	325.4138876	341.7007967	376.3090131	435.2257634	381.5155876	382.0519313	346.9767982	314.56923	345.2144952	443.8564196	377.6194376	341.149556436364	443.8564196	0.0253690118713138
syc1071-h_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	232.4670171	275.1306693	269.0888395	310.6648035	245.3414712	253.8157881	292.7213016	252.2012126	269.4329575	306.1847095	252.7846333	304.6825983	426.2641536	278.8060263	315.1466199	350.3243873	302.4685225	311.2431456	366.3644749	294.9443005	298.4384352	375.9757462	299.295082431818	426.2641536	0.633290664975923
syc1072-h_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3776.109441	4209.807126	3456.41707	4228.629024	4195.13956	4042.184702	2953.601655	3569.729834	3279.557683	3980.834536	4301.450992	3169.760812	6351.785199	4759.875671	4216.913427	4355.996884	4766.883022	5106.177263	5388.138399	4586.429253	4970.599457	4538.382531	4282.01834277273	6351.785199	0.851513746165518
syc1073-h_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	201.4750845	159.9681341	172.4049533	198.2975124	197.0975217	156.7189441	191.8433529	157.3670765	202.2420532	169.0351	205.2926748	221.2360385	194.3510313	168.0028084	179.976807	178.0502319	257.5176087	243.6152978	174.7931478	173.9125818	225.6688219	239.2207647	194.003979422727	257.5176087	0.0541066284442982
syc1074-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	68.51872152	58.80350217	67.38651479	67.63514261	55.41847005	83.06678365	57.08714666	62.84625902	65.43286922	71.23553506	77.36139543	85.58902239	96.51975074	80.13415055	86.28124088	88.95164267	109.3872074	85.75420262	94.75130308	107.7406555	105.8636338	101.8016901	80.7984927231818	109.3872074	0.848414022158824
syc1075-h_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	222.6564637	191.1796146	246.5193994	251.4246285	227.1698854	256.0692741	210.5415733	201.26519	196.726464	204.9430441	205.8057377	255.1262163	321.561818	244.1209514	279.5549197	266.7740104	253.3264519	280.678093	227.8261838	263.2965892	325.6354865	304.6949461	247.131679140909	325.6354865	0.799101754496745
syc1076-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6283.69395	5785.994933	5017.088785	5624.433012	6603.884461	6583.739586	6526.728091	6111.922127	5470.980137	5694.008545	6755.164249	6118.380111	7285.253641	5886.888411	5162.929028	5462.793144	5956.670425	6245.820627	6748.560017	5403.969481	5110.703758	5416.582556	5966.1904125	7285.253641	1.61967205711061e-06
syc1077-h_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	238.988249	331.9191324	289.8460112	293.492975	268.2508907	295.1555736	279.075206	330.2038511	266.8544555	291.1425443	279.2363794	321.3572023	353.9470767	330.6259448	304.4783633	345.1848277	317.69662	349.5346642	274.6582432	334.4383629	338.3645083	344.8903599	308.151883704545	353.9470767	0.818936408075817
syc1078-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2529.505439	2333.120533	1997.31396	2225.500612	2989.95301	3067.441588	2452.643992	2256.027066	1907.054812	1865.068054	2431.799368	2367.854888	2000.218656	1744.549213	1524.283844	1803.262629	2159.984408	2193.575263	1965.462897	1684.918204	1698.636149	1808.949367	2136.68745236364	3067.441588	2.65268345587583e-06
syc1079-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	594.5000575	490.108596	566.6250733	622.032015	579.2399863	546.6538197	578.1866839	445.0483164	504.1607817	599.7164512	579.6403532	705.8353541	460.1210973	502.9563399	587.1607788	625.7637272	625.0506825	683.3996792	541.1683169	471.5034808	591.6888946	690.5653586	572.323902004546	705.8353541	9.1196545320498e-07
syc1080-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1539.552339	1609.006988	1709.480943	1555.141562	1687.430225	1758.726705	1541.465675	1566.879444	1749.932089	1646.855006	1557.497346	1807.939052	1224.76023	1748.128738	1791.069351	1496.864082	1600.514368	1474.680465	1375.008816	1748.801732	1876.288938	1491.486199	1616.25046786364	1876.288938	0.249810342235972
syc1081-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	191.5184087	196.8969724	244.3902433	192.0033567	197.419146	244.2098935	187.0701781	176.7909763	266.043142	244.4569698	197.5632935	220.7027992	146.8656038	231.3486609	270.3536781	193.9847024	251.4412385	218.5283687	183.4969036	239.1418787	354.947688	271.9347258	223.686764909091	354.947688	0.0586538969792084
syc1082-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6134.484666	5000.487316	4987.196336	5541.390522	6007.639892	5942.352752	4904.253204	4717.980059	4957.367539	5358.469009	5256.182359	4660.789062	5941.362628	4892.62242	5086.344674	5628.512752	5690.621479	5836.994368	6010.816479	5025.120383	5419.802865	5335.497426	5378.92219045455	6134.484666	0.00846416965589208
syc1083-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	167.4378854	172.8730027	213.4771347	206.2007111	164.9253726	195.7085457	191.4863232	201.592305	202.1567645	189.7245881	171.0031362	218.3504427	162.1577514	137.1099855	201.7927282	205.3100664	193.9439209	183.0361358	169.4552246	183.5361951	164.3707761	195.1208022	185.944081731818	218.3504427	0.281210576530726
syc1084-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	479.1065531	404.4949086	288.7020634	279.5092611	477.2631287	443.0315518	491.9295061	657.8290987	510.3976489	423.253291	834.1369414	780.7454579	433.2266483	286.0281536	231.8261312	944.4577374	529.7735942	355.3341523	334.9765478	408.1877118	279.3153439	1033.968018	495.795156781818	1033.968018	0.271009123441112
