Uniprot.ID	Gene.Name	CT03	CT07	CT11	CT15	CT19	CT23	CT27	CT31	CT35	CT39	CT43	CT47	protein_mean.level	protein_max.level	protein_rhythm.pvalue	protein.length	aa.synthesis.average.cost_Akashi	aa.synthesis.average.cost_Wagner
A0A338P6Q8	Ndufs4	0	-0.227435816	-0.071580318	0.011190346	-0.062722758	-0.029432188	-0.195234621	-0.155038008	-0.202049168	-0.060981847	-0.016529764	-0.027120632	-0.0864112311666667	0.011190346	0.129090845757785	NA	NA	NA
A0A338P6S0	Pi4ka	0	0.357764466	0.234384373	0.501026633	0.375264597	0.488480463	0.474788863	0.429227119	0.698579438	0.51604505	0.38973738	0.42674643	0.407670401	0.698579438	0.698751705165723	NA	NA	NA
A0A338P6X4	Gart	0	-0.010038573	-0.166037186	2.958776033	-0.825927124	0.376831888	-0.050071127	-0.432710903	-0.438481475	0.582418991	0.315181054	-0.889463144	0.118373202833333	2.958776033	0.906427620467613	NA	NA	NA
A0A338P702	Ube2l3	0	0.135927508	0.041153307	-0.18099974	-0.041666254	-0.092300037	-0.195334373	-0.048529823	-0.435255724	-0.279936712	0.009306068	0.074879476	-0.0843963586666667	0.135927508	0.468758503863046	NA	NA	NA
A0A338P705	Lpp	0	0.02151734	-0.006977551	0.003892778	-0.144044791	-0.001515955	0.070152113	0.102941245	0.463158531	0.060708671	0.062731212	-0.09498555	0.04479817025	0.463158531	0.313261678477146	NA	NA	NA
A0A338P731	Rps10	0	-0.014966595	0.31994831	0.185836941	0.331750297	0.686262375	0.106469863	0.172871972	-0.109213962	0.488060124	0.529908339	0.476707559	0.264469601916667	0.686262375	0.101405610038796	NA	NA	NA
A0A338P736	Mapk1	0	0.778377177	0.596976754	0.57606901	0.937810718	1.007236646	0.880266557	0.846633656	0.822041981	0.780073811	0.888878364	0.82318095	0.744795468666667	1.007236646	0.0482290749255204	NA	NA	NA
A0A338P758	Eif4g1	0	0.279420535	-0.254429736	-0.317603476	0.146143144	0.073313261	-0.194649562	0.121780982	-0.490090068	0.06092131	-0.168430204	-0.191250379	-0.07790618275	0.279420535	0.619229555734728	NA	NA	NA
A0A338P778	Dnajb11	0	0.826500918	1.155016437	1.163694448	1.318549482	0.689059926	1.215291224	1.018864374	1.388305124	1.680631258	1.692915026	1.431480402	1.13169238491667	1.692915026	0.0642258214980201	NA	NA	NA
A0A338P781	Mapk1	0	0.778377177	0.596976754	0.57606901	0.937810718	1.007236646	0.880266557	0.846633656	0.822041981	0.780073811	0.888878364	0.82318095	0.744795468666667	1.007236646	0.0482290749255204	NA	NA	NA
A0A338P786	Ube2l3	0	0.135927508	0.041153307	-0.18099974	-0.041666254	-0.092300037	-0.195334373	-0.048529823	-0.435255724	-0.279936712	0.009306068	0.074879476	-0.0843963586666667	0.135927508	0.468758503863046	NA	NA	NA
A0A338P795	Itgb5	0	0.434757481	0.35031552	0.070491354	0.039683205	-0.115593087	0.51861704	0.428959557	0.187498088	0.030399041	0.275352024	0.245107898	0.20546567675	0.51861704	0.0934105270271391	NA	NA	NA
A0A338P7B8	Fetub	0	0.61786013	0.313421321	0.465417045	0.702779457	0.788951837	0.653863382	0.752007854	0.605168707	0.876943201	0.928094555	1.044124086	0.645719297916667	1.044124086	0.398594842526157	NA	NA	NA
A0A338P7C0	Psmb1	0	0.474046358	0.385343026	0.286693181	0.814105661	0.997163383	0.333516651	0.445752932	0.283647696	0.746190352	0.754254622	0.807129361	0.527320268583333	0.997163383	0.169220939523656	NA	NA	NA
A0A338P7D2	Snx4	0	0.642287708	0.898715584	-0.195301527	1.310216516	0.751054886	1.200234293	0.941708953	0.424067761	-0.188138588	0.738575166	0.859674533	0.615257940416667	1.310216516	0.428956131072455	NA	NA	NA
A0A338P7D3	Pi4ka	0	0.357764466	0.234384373	0.501026633	0.375264597	0.488480463	0.474788863	0.429227119	0.698579438	0.51604505	0.38973738	0.42674643	0.407670401	0.698579438	0.698751705165723	NA	NA	NA
A0A338P7E5	Ube2l3	0	0.135927508	0.041153307	-0.18099974	-0.041666254	-0.092300037	-0.195334373	-0.048529823	-0.435255724	-0.279936712	0.009306068	0.074879476	-0.0843963586666667	0.135927508	0.468758503863046	NA	NA	NA
A0A338P7F1	Psmb1	0	0.474046358	0.385343026	0.286693181	0.814105661	0.997163383	0.333516651	0.445752932	0.283647696	0.746190352	0.754254622	0.807129361	0.527320268583333	0.997163383	0.169220939523656	NA	NA	NA
A0A338P7K4	Rps10	0	-0.014966595	0.31994831	0.185836941	0.331750297	0.686262375	0.106469863	0.172871972	-0.109213962	0.488060124	0.529908339	0.476707559	0.264469601916667	0.686262375	0.101405610038796	NA	NA	NA
A0A3B2W437	Emilin2	0	0.174689246	-0.404236369	0.33859033	-0.006214701	-0.167434991	-0.018688421	0.067913415	-0.058677151	0.114099203	0.066656324	0.197663995	0.0253634066666667	0.33859033	0.885251013667414	NA	NA	NA
A0A3B2W454	Xdh	0	0.596182306	0.033326146	0.371404645	0.174843957	0.390777005	0.06684475	0.357278645	0.22774853	0.643390216	0.403746097	0.221337879	0.290573348	0.643390216	0.640629600294222	NA	NA	NA
A0A3B2W4E4	Emilin2	0	0.174689246	-0.404236369	0.33859033	-0.006214701	-0.167434991	-0.018688421	0.067913415	-0.058677151	0.114099203	0.066656324	0.197663995	0.0253634066666667	0.33859033	0.885251013667414	NA	NA	NA
A0A3B2W7J8	Plec	0	0.286849385	0.058506647	0.053656205	0.08223006	0.233366702	0.170109702	0.170390633	-0.032345119	0.033191725	0.157425315	0.164811896	0.11484942925	0.286849385	0.240314869807691	NA	NA	NA
A0A3B2W846	Emilin2	0	0.174689246	-0.404236369	0.33859033	-0.006214701	-0.167434991	-0.018688421	0.067913415	-0.058677151	0.114099203	0.066656324	0.197663995	0.0253634066666667	0.33859033	0.885251013667414	NA	NA	NA
A0A3B2WAL8	Acat2	0	0.799664156	0.955275552	1.516015136	2.714946575	2.567544394	1.233606299	1.485553432	2.344468437	0.93057949	1.692605654	1.892933153	1.5110993565	2.714946575	0.375601824157736	NA	NA	NA
A0A3B2WB50	Emilin2	0	0.174689246	-0.404236369	0.33859033	-0.006214701	-0.167434991	-0.018688421	0.067913415	-0.058677151	0.114099203	0.066656324	0.197663995	0.0253634066666667	0.33859033	0.885251013667414	NA	NA	NA
A0A3B2WD46	Emilin2	0	0.174689246	-0.404236369	0.33859033	-0.006214701	-0.167434991	-0.018688421	0.067913415	-0.058677151	0.114099203	0.066656324	0.197663995	0.0253634066666667	0.33859033	0.885251013667414	NA	NA	NA
A0A3B2WDA8	Xdh	0	0.596182306	0.033326146	0.371404645	0.174843957	0.390777005	0.06684475	0.357278645	0.22774853	0.643390216	0.403746097	0.221337879	0.290573348	0.643390216	0.640629600294222	NA	NA	NA
A0A3B2WDE2	Tcp1	0	0.371856228	0.260096778	-0.002381545	0.146520861	0.354945735	0.01226168	0.319528326	0.219630793	0.000588022	0.061052026	-0.021154748	0.143578679666667	0.371856228	0.276847070138917	NA	NA	NA
A0A3Q4EBK4	Bin1	0	1.301368051	2.165604172	2.470882395	1.332018003	1.138030772	1.985713249	1.91905512	2.211174202	1.6151415	1.569184504	0.939573355	1.55397877691667	2.470882395	0.0311921364300648	NA	NA	NA
A0A3Q4EBT3	Pfdn6	0	0.142716445	0.032417217	-0.107265934	0.045487129	0.283134022	-0.093992144	-0.321602949	-0.349464962	0.077822781	0.045939979	-0.044301444	-0.0240924883333333	0.283134022	0.306007871405801	NA	NA	NA
A0A3Q4EBV4	Fam98a	0	-0.315371257	0.402938185	-0.475064766	0.090825131	-0.181093234	-0.057418672	0.296278587	-0.2640622	-0.100464805	0.057018975	-0.092762473	-0.05326471075	0.402938185	0.888487912500921	NA	NA	NA
A0A3Q4EGJ3	Ankrd29	0	0.44222948	0.200339174	0.070305934	0.436613998	0.0828513	0.128561044	0.377331199	0.299201344	0.396896375	0.375996851	0.32019895	0.260877137416667	0.44222948	0.666564624628266	NA	NA	NA
A0A3Q4EGR2	Rock1	0	0.39023795	0.278318574	0.319976938	0.731275005	0.419088625	0.261766047	0.43940375	0.026289168	0.47431668	0.59484208	0.702836022	0.386529236583333	0.731275005	0.142647616954727	NA	NA	NA
A0A3Q4EGS5	Ankrd29	0	0.44222948	0.200339174	0.070305934	0.436613998	0.0828513	0.128561044	0.377331199	0.299201344	0.396896375	0.375996851	0.32019895	0.260877137416667	0.44222948	0.666564624628266	NA	NA	NA
A0A3Q4L2W0	Snrpd1	0	0.420693926	0.363495433	0.152036836	0.312338956	0.583284234	-0.008245057	0.448679277	0.298550207	0.284367093	0.517710719	0.261831487	0.30289525925	0.583284234	0.825347141689437	NA	NA	NA
A0A3Q4L381	Snrpd1	0	0.420693926	0.363495433	0.152036836	0.312338956	0.583284234	-0.008245057	0.448679277	0.298550207	0.284367093	0.517710719	0.261831487	0.30289525925	0.583284234	0.825347141689437	NA	NA	NA
A0A3Q4L384	Ltbp1	0	0.0706401	-0.202372195	-0.360498078	-0.402650441	-0.557090975	-0.641082762	0.182214583	-0.836579653	-1.149492501	-0.433226859	-0.34645112	-0.389715825083333	0.182214583	0.285034235151214	NA	NA	NA
A0A411ACY8	Cacna2d1	0	0.143750468	0.568028378	0.586271561	0.766636145	0.132686077	0.615234793	0.78927537	0.664807623	0.834610503	0.971852561	0.772284536	0.570453167916667	0.971852561	0.215260389143486	NA	NA	NA
A0A411P8U6	Mbp	0	1.088173671	-1.808424169	-0.832590679	-0.44575832	-0.857818627	-0.224358836	-0.497235711	0.037539311	-1.673226694	-3.347390917	-1.069132373	-0.802518612	1.088173671	0.058294290060821	NA	NA	NA
A0A494B8Y7	Ahnak	0	0.792277226	0.777686328	0.398924441	0.730876124	0.39412638	0.148494104	0.823470508	0.796651196	1.073833843	1.118733347	1.293916965	0.695749205166667	1.293916965	0.371618594627605	NA	NA	NA
A0A494B918	Dpp3	0	0.561306569	0.660905401	-0.384149571	0.271300774	0.248448125	0.10038043	0.754017188	0.68068515	0.297471763	0.286648091	0.230967448	0.308998447333333	0.754017188	0.119351268453186	NA	NA	NA
A0A494B919	Lars	0	-0.430869508	1.040601233	0.549461682	1.370322329	1.250357276	0.483636548	0.380559007	0.091215038	1.156598311	0.941373163	1.036322233	0.655798109333333	1.370322329	0.0600681747977703	NA	NA	NA
A0A494B927	Nars	0	0.421698236	0.410216344	0.538090383	0.635997429	0.389083448	0.406387754	0.57896965	0.399460925	0.621138735	0.855394799	0.784278634	0.503393028083333	0.855394799	0.167164617531233	NA	NA	NA
A0A494B949	Nars	0	0.421698236	0.410216344	0.538090383	0.635997429	0.389083448	0.406387754	0.57896965	0.399460925	0.621138735	0.855394799	0.784278634	0.503393028083333	0.855394799	0.167164617531233	NA	NA	NA
A0A494B952	Isoc1	0	0.604172124	0.762451293	0.017578893	0.879878252	0.664902365	0.468171637	0.912867507	0.758736866	0.725399456	0.710318314	0.540492596	0.58708077525	0.912867507	0.354002257909589	NA	NA	NA
A0A494B968	Matr3	0	0.275020576	0.197693267	-0.013544124	0.149350901	-0.248509481	0.04328241	0.282819667	-0.00112871	0.047676315	0.154634298	0.185073598	0.08936405975	0.282819667	0.698126825208896	NA	NA	NA
A0A494B987	Ddb1	0	0.298997489	0.632931951	0.085160466	0.255531654	0.087195801	0.500889893	0.645166274	0.636131138	0.058516229	0.205637542	-0.020007004	0.282179286083333	0.645166274	0.128987207503202	NA	NA	NA
A0A494B9A7	Cfl1	0	0.458768218	0.177706713	0.207560566	0.331354041	0.405394297	0.060160969	0.396625437	0.023161451	-0.463407862	0.237684589	0.346274208	0.18177355225	0.458768218	0.814832984060034	NA	NA	NA
A0A494B9B1	Matr3	0	0.275020576	0.197693267	-0.013544124	0.149350901	-0.248509481	0.04328241	0.282819667	-0.00112871	0.047676315	0.154634298	0.185073598	0.08936405975	0.282819667	0.698126825208896	NA	NA	NA
A0A494B9D8	Cyb5a	0	0.669657125	0.503832967	0.863638867	-0.11778932	0.647394297	0.972731079	0.524695079	0.823788161	0.266173048	0.627904214	0.484664967	0.522224207	0.972731079	0.734070800411456	NA	NA	NA
A0A494B9G0	Nars	0	0.421698236	0.410216344	0.538090383	0.635997429	0.389083448	0.406387754	0.57896965	0.399460925	0.621138735	0.855394799	0.784278634	0.503393028083333	0.855394799	0.167164617531233	NA	NA	NA
A0A494B9J2	Acaa2	0	0.121803018	0.127959654	0.0049731	0.18780093	-0.037675551	0.162373749	0.242365201	0.256205786	0.03977706	0.114152026	0.091177206	0.109242681583333	0.256205786	0.427654980212119	NA	NA	NA
A0A494B9P1	Atl3	0	0.604382989	0.676480414	-0.147643922	0.6266455	0.418905434	0.573718222	0.915300278	0.800129127	0.811500733	0.89903649	0.611514161	0.5658307855	0.915300278	0.279398010174499	NA	NA	NA
A0A494B9Q4	Matr3	0	0.275020576	0.197693267	-0.013544124	0.149350901	-0.248509481	0.04328241	0.282819667	-0.00112871	0.047676315	0.154634298	0.185073598	0.08936405975	0.282819667	0.698126825208896	NA	NA	NA
A0A494B9X3	Nt5c2	0	0.090091594	0.305376112	0.608116227	0.46869708	0.513687612	-0.586659306	-0.178019744	0.031504912	-0.74265578	0.15604069	0.348722594	0.0845751659166667	0.608116227	0.269690268248489	NA	NA	NA
A0A494B9Y4	Coro1b	0	0.134770537	0.042791495	-0.022805613	0.034717889	-0.062708227	-0.020260578	-0.003353226	-0.155399651	-0.416212463	0.049367114	-0.092785534	-0.0426565214166667	0.134770537	0.920587977550405	NA	NA	NA
A0A494B9Y8	Fech	0	-0.040017501	0.172981413	0.046624214	-0.06557734	0.004674767	0.098354792	0.265001881	0.052756779	-0.114794606	0.381209992	0.30149855	0.0918927450833333	0.381209992	0.873896461501138	NA	NA	NA
A0A494BA02	Ndufv1	0	-0.131705712	-0.099194936	-0.634628337	-0.108605185	-0.111936792	-0.171404775	-0.227801522	-0.076621171	-0.090475245	-0.310774807	-0.319191836	-0.1901950265	0	0.715791857656688	NA	NA	NA
A0A494BA61	Fech	0	-0.040017501	0.172981413	0.046624214	-0.06557734	0.004674767	0.098354792	0.265001881	0.052756779	-0.114794606	0.381209992	0.30149855	0.0918927450833333	0.381209992	0.873896461501138	NA	NA	NA
A0A494BA98	Lars	0	-0.430869508	1.040601233	0.549461682	1.370322329	1.250357276	0.483636548	0.380559007	0.091215038	1.156598311	0.941373163	1.036322233	0.655798109333333	1.370322329	0.0600681747977703	NA	NA	NA
A0A494BAC5	Matr3	0	0.275020576	0.197693267	-0.013544124	0.149350901	-0.248509481	0.04328241	0.282819667	-0.00112871	0.047676315	0.154634298	0.185073598	0.08936405975	0.282819667	0.698126825208896	NA	NA	NA
A0A494BAD4	Matr3	0	0.275020576	0.197693267	-0.013544124	0.149350901	-0.248509481	0.04328241	0.282819667	-0.00112871	0.047676315	0.154634298	0.185073598	0.08936405975	0.282819667	0.698126825208896	NA	NA	NA
A0A494BAI1	Coro1b	0	0.134770537	0.042791495	-0.022805613	0.034717889	-0.062708227	-0.020260578	-0.003353226	-0.155399651	-0.416212463	0.049367114	-0.092785534	-0.0426565214166667	0.134770537	0.920587977550405	NA	NA	NA
A0A494BAJ6	Arl3	0	0.390516915	0.615969682	0.613854821	-0.069564929	0.13124881	0.576331294	0.140078347	0.030464261	-0.451211915	0.113767554	0.248842029	0.195024739083333	0.615969682	0.674443422110321	NA	NA	NA
A0A494BAN2	Nt5c2	0	0.090091594	0.305376112	0.608116227	0.46869708	0.513687612	-0.586659306	-0.178019744	0.031504912	-0.74265578	0.15604069	0.348722594	0.0845751659166667	0.608116227	0.269690268248489	NA	NA	NA
A0A494BAR1	Efemp2	0	0.646437234	0.367779076	0.824915357	0.655719776	0.63876224	0.520683496	0.669683361	0.662141463	0.766414391	0.629070319	0.808771663	0.599198198	0.824915357	0.687830781227107	NA	NA	NA
A0A494BAR3	Vps37c	0	0.06119784	0.310566185	0.199073254	0.592664728	-0.266790908	0.345294589	0.374391668	0.765452775	0.672572228	0.208920433	-0.185915692	0.256452258333333	0.765452775	0.114929206339587	NA	NA	NA
A0A494BAS8	Ndufv1	0	-0.131705712	-0.099194936	-0.634628337	-0.108605185	-0.111936792	-0.171404775	-0.227801522	-0.076621171	-0.090475245	-0.310774807	-0.319191836	-0.1901950265	0	0.715791857656688	NA	NA	NA
A0A494BAV2	Hars	0	0.487272299	0.004298731	0.224193396	0.260992579	0.313633826	0.233225538	0.153724954	0.198627736	0.38381659	0.138111991	0.116014944	0.209492715333333	0.487272299	0.902014662403583	NA	NA	NA
A0A494BAV9	Fech	0	-0.040017501	0.172981413	0.046624214	-0.06557734	0.004674767	0.098354792	0.265001881	0.052756779	-0.114794606	0.381209992	0.30149855	0.0918927450833333	0.381209992	0.873896461501138	NA	NA	NA
A0A494BAW6	Nars	0	0.421698236	0.410216344	0.538090383	0.635997429	0.389083448	0.406387754	0.57896965	0.399460925	0.621138735	0.855394799	0.784278634	0.503393028083333	0.855394799	0.167164617531233	NA	NA	NA
A0A494BAW9	Atl3	0	0.604382989	0.676480414	-0.147643922	0.6266455	0.418905434	0.573718222	0.915300278	0.800129127	0.811500733	0.89903649	0.611514161	0.5658307855	0.915300278	0.279398010174499	NA	NA	NA
A0A494BAX5	Nars	0	0.421698236	0.410216344	0.538090383	0.635997429	0.389083448	0.406387754	0.57896965	0.399460925	0.621138735	0.855394799	0.784278634	0.503393028083333	0.855394799	0.167164617531233	NA	NA	NA
A0A494BAZ2	Matr3	0	0.275020576	0.197693267	-0.013544124	0.149350901	-0.248509481	0.04328241	0.282819667	-0.00112871	0.047676315	0.154634298	0.185073598	0.08936405975	0.282819667	0.698126825208896	NA	NA	NA
A0A494BB07	Vps37c	0	0.06119784	0.310566185	0.199073254	0.592664728	-0.266790908	0.345294589	0.374391668	0.765452775	0.672572228	0.208920433	-0.185915692	0.256452258333333	0.765452775	0.114929206339587	NA	NA	NA
A0A494BB36	Prrc1	0	0.079128142	0.848347818	0.158968685	0.715170751	0.667143803	0.464138244	0.852390098	0.201755262	0.677032753	0.854277915	0.590929161	0.509106886	0.854277915	0.491705882041781	NA	NA	NA
A0A494BB50	Matr3	0	0.275020576	0.197693267	-0.013544124	0.149350901	-0.248509481	0.04328241	0.282819667	-0.00112871	0.047676315	0.154634298	0.185073598	0.08936405975	0.282819667	0.698126825208896	NA	NA	NA
A0A494BB70	Fech	0	-0.040017501	0.172981413	0.046624214	-0.06557734	0.004674767	0.098354792	0.265001881	0.052756779	-0.114794606	0.381209992	0.30149855	0.0918927450833333	0.381209992	0.873896461501138	NA	NA	NA
A0A494BB81	Nars	0	0.421698236	0.410216344	0.538090383	0.635997429	0.389083448	0.406387754	0.57896965	0.399460925	0.621138735	0.855394799	0.784278634	0.503393028083333	0.855394799	0.167164617531233	NA	NA	NA
A0A494BB92	Nars	0	0.421698236	0.410216344	0.538090383	0.635997429	0.389083448	0.406387754	0.57896965	0.399460925	0.621138735	0.855394799	0.784278634	0.503393028083333	0.855394799	0.167164617531233	NA	NA	NA
A0A494BBB3	Dpp3	0	0.561306569	0.660905401	-0.384149571	0.271300774	0.248448125	0.10038043	0.754017188	0.68068515	0.297471763	0.286648091	0.230967448	0.308998447333333	0.754017188	0.119351268453186	NA	NA	NA
A0A494BBC1	Dpp3	0	0.561306569	0.660905401	-0.384149571	0.271300774	0.248448125	0.10038043	0.754017188	0.68068515	0.297471763	0.286648091	0.230967448	0.308998447333333	0.754017188	0.119351268453186	NA	NA	NA
A0A494BBE7	Glo1	0	-0.008819872	-0.298436343	-0.600629682	-1.283605201	-0.834741619	0.208804679	0.032224944	-0.424694527	-0.924320759	-0.739470688	-1.032712072	-0.492200095	0.208804679	0.0185977976328343	NA	NA	NA
A0A494BBF0	Efemp2	0	0.646437234	0.367779076	0.824915357	0.655719776	0.63876224	0.520683496	0.669683361	0.662141463	0.766414391	0.629070319	0.808771663	0.599198198	0.824915357	0.687830781227107	NA	NA	NA
A0A494BBG3	Dpysl3	0	0.310838838	0.146672049	0.451131378	0.451331041	0.301892758	0.451608673	0.444874029	0.314839644	0.642158294	0.565678855	0.820353739	0.408448274833333	0.820353739	0.345470361289153	NA	NA	NA
A0A494BBG8	Xpnpep1	0	0.434143642	0.686925909	-0.059062778	0.612681394	0.514971532	0.319092938	0.667844715	0.245685314	0.462313079	0.566728958	0.564047444	0.417947678916667	0.686925909	0.894919444097716	NA	NA	NA
A0A494BBI8	Nt5c2	0	0.090091594	0.305376112	0.608116227	0.46869708	0.513687612	-0.586659306	-0.178019744	0.031504912	-0.74265578	0.15604069	0.348722594	0.0845751659166667	0.608116227	0.269690268248489	NA	NA	NA
A0A494BBJ6	Ddb1	0	0.298997489	0.632931951	0.085160466	0.255531654	0.087195801	0.500889893	0.645166274	0.636131138	0.058516229	0.205637542	-0.020007004	0.282179286083333	0.645166274	0.128987207503202	NA	NA	NA
A0A494BBM7	Nt5c2	0	0.090091594	0.305376112	0.608116227	0.46869708	0.513687612	-0.586659306	-0.178019744	0.031504912	-0.74265578	0.15604069	0.348722594	0.0845751659166667	0.608116227	0.269690268248489	NA	NA	NA
A0A498WGK2	Nars	0	0.421698236	0.410216344	0.538090383	0.635997429	0.389083448	0.406387754	0.57896965	0.399460925	0.621138735	0.855394799	0.784278634	0.503393028083333	0.855394799	0.167164617531233	NA	NA	NA
A0A498WGS3	Mbp	0	1.088173671	-1.808424169	-0.832590679	-0.44575832	-0.857818627	-0.224358836	-0.497235711	0.037539311	-1.673226694	-3.347390917	-1.069132373	-0.802518612	1.088173671	0.058294290060821	NA	NA	NA
A0A4U9FKB1	Ighg3	0	0.297439611	-0.870594373	-0.355851666	-1.626892364	-0.510628517	0.028457402	0.110521937	0.352289901	-0.935309542	0.048455667	-0.131873808	-0.299498812666667	0.352289901	0.142801520414861	NA	NA	NA
A0A4Y5WWJ7	Myo18a	0	0.328341283	0.008275453	-1.219266185	-0.239658746	1.10703586	0.400360748	0.2049565	-0.305305946	-2.094057971	0.051728146	-1.513229767	-0.272568385416667	1.10703586	0.248696009222224	NA	NA	NA
A0A571BD72	Hspg2	0	0.488796821	0.221312074	0.279926189	0.39856295	0.592984476	0.626008451	0.450621449	0.550689626	0.363105912	0.397839139	0.579294129	0.412428434666667	0.626008451	0.0119392563342537	NA	NA	NA
A0A571BDG9	Ank2	0	0.32545744	-7.44e-06	0.380740511	0.442611823	0.494031025	0.385382278	0.210669517	0.305382657	0.073956257	0.032503103	0.107375071	0.2298418535	0.494031025	0.857687059024568	NA	NA	NA
A0A571BDL4	Gnas	0	0.323511463	0.262549001	0.120735164	0.272991113	0.364310152	0.395063475	0.318948409	0.264284432	0.304900221	0.320133733	0.239638928	0.265588840916667	0.395063475	0.236917714802114	NA	NA	NA
A0A571BDP7	Rab3il1	0	0.548982033	0.333586023	0.241789804	0.618468614	0.242066778	0.944412915	0.839252919	0.809152842	0.929499671	0.38881939	-0.109854465	0.482181377	0.944412915	0.421935721696502	NA	NA	NA
A0A571BDS0	Xirp1	0	-1.081439853	-0.844654809	-2.22352484	-1.674343355	-2.348099585	-1.744985692	-1.561416389	-0.748255784	-1.753486614	-2.608698317	-2.088623266	-1.55646070866667	0	0.121497590683187	NA	NA	NA
A0A571BE25	Gnas	0	0.323511463	0.262549001	0.120735164	0.272991113	0.364310152	0.395063475	0.318948409	0.264284432	0.304900221	0.320133733	0.239638928	0.265588840916667	0.395063475	0.236917714802114	NA	NA	NA
