UniProt.ID	protein_LD6.5	protein_LD9.5	protein_LD11.5	protein_LD12.5	protein_LD14.5	protein_LD17.5	protein_LD21.5	protein_LD23.5	protein_LD24.5	protein_LD26.5	protein_LD30.5	protein_LD33.5	protein_LD35.5	protein_LD36.5	protein_LD38.5	protein_LD41.5	protein_LD45.5	protein_LD47.5	protein_LD48.5	protein_LD50.5	protein_mean.level	protein_max.level	protein_rhythm.pvalue	Ensemble.Genome.ID	Ensembl.Genome.Protein.ID	Transcript.ID	protein.length	aa.synthesis.average.cost_Akashi	aa.synthesis.average.cost_Wagner
Q31MB3	0.833873169	0.937562007	1.038006325	0.920025787	1.148418024	1.000691014	1.031098132	0.986733789	1.000921458	1.203095216	0.925976575	0.843334758	0.806491882	0.821296553	0.884911828	0.997929819	1.127716669	1.215905996	1.208926785	1.241938242	1.0087427014	1.241938242	0.0494968146545079	NA	NA	NA	85	21.5	23.99
Q31MB4	0.940589226	0.920449572	1.070532854	1.018825954	1.113268703	0.953893743	0.900741142	0.974540742	0.926403101	0.832913689	0.877202781	1.023057397	1.009252886	1.026124365	1.064143018	1.018591388	1.009020524	0.990375755	0.954333128	0.877404788	0.9750832378	1.113268703	0.00736826111201512	NA	NA	NA	321	21.97	23.68
Q31MB5	0.602559586	0.741993328	0.820351544	1.28943662	0.810214479	1.007395485	0.756658648	0.927683858	1.852251691	1.339676687	0.676550158	0.991516624	0.782528205	1.408639946	1.570001257	1.407991393	0.744560513	0.829850768	1.059009851	0.885931207	1.0252400924	1.852251691	0.296702663720632	NA	NA	NA	57	23.79	23.53
Q31MB6	0.838108027	0.98107001	0.954333128	0.925550245	1.051235455	1.067578945	0.955432478	1.011812406	1.037289544	1.189323499	0.992430265	1.025179705	0.934329368	1.003922066	0.986506611	1.042317429	0.974989638	0.986052413	1.060962417	1.070286383	1.0044355016	1.189323499	0.497654516960031	NA	NA	NA	105	20.64	21.22
Q31MB7	0.980166827	0.992887401	1.073989412	1.050751455	1.13057662	1.026360666	1.048576209	1.108153698	1.083427862	0.915798652	0.811895249	0.936914586	0.82546754	1.040638765	1.084426196	1.122793785	1.069547311	1.059497655	1.084426196	1.124863954	1.02855800195	1.13057662	0.0215278761257581	NA	NA	NA	82	23.31	24.87
Q31MC0	0.798546113	0.821674861	1.033475059	0.88695176	1.493482025	0.94362622	0.969170084	1.190419411	1.032999235	1.226309238	0.995176243	0.9103324	0.85782757	0.96894695	0.943408967	1.011113712	0.977462264	1.016248693	1.205591008	1.108664139	1.0195712976	1.493482025	0.122654924287918	NA	NA	NA	128	23.75	25.5
Q31MC6	1.145512941	0.970509967	1.106878623	0.970733461	0.951042664	1.051719679	1.017185124	1.068070697	1.005078539	1.194263062	1.045201441	0.990603824	0.821296553	0.833297349	0.940156169	1.034189204	1.054386896	1.032285911	1.022350939	1.110452535	1.0182607789	1.194263062	0.0606346745121276	NA	NA	NA	272	23.67	25.88
Q31MC7	0.844111856	0.898255738	0.890430444	1.004847138	1.142089135	1.021174591	1.104841554	1.136056681	0.927256743	0.825657633	0.771080997	0.97678729	0.805749417	1.068808749	0.986052413	1.178962523	1.14130048	1.006004677	1.193163612	1.327088849	1.012486026	1.327088849	0.014307521681372	NA	NA	NA	483	23.49	26.73
Q31MC8	0.54275021	1.159578088	1.25660852	1.158510569	0.686119875	1.148947012	0.814704284	0.632994593	0.914113241	0.92939429	1.051961874	1.037050726	0.801678063	1.180864319	0.950167125	0.817334818	0.840427007	0.713345622	1.741004926	1.137627286	0.9757591224	1.741004926	0.315898611342436	NA	NA	NA	576	20.75	22.8
Q31MC9	0.966495864	0.922783882	0.922146665	0.877808941	1.102808234	1.094712306	1.148682488	1.083677359	1.054144143	1.088679387	1.010880921	1.03086074	0.873976993	1.053658803	0.921934357	1.124087193	1.173275495	1.142615208	1.156911132	1.085425449	1.041778278	1.173275495	0.0110433238589254	NA	NA	NA	363	21.71	23.81
Q31MD7	0.845862945	0.921297728	0.921085615	0.876193445	1.207813835	1.041118108	1.098246935	1.026360666	1.019060575	1.167615899	0.980844136	0.891250938	0.828323533	0.878415519	0.901156044	0.998159627	1.142089135	1.142352141	1.159845121	1.197567496	1.01223297205	1.207813835	0.023933655207344	NA	NA	NA	250	21.32	23.55
Q31MD9	0.94863687	1.036334604	0.850354472	0.857630071	1.119180153	1.005078539	1.062673865	0.999539589	0.990375755	1.113525072	0.953235044	0.812643377	0.721938163	0.667421204	0.772502689	1.06194005	1.260956196	1.415467819	1.131357864	1.206979795	0.99938855955	1.415467819	0.0383646552870114	NA	NA	NA	128	23.8	25.66
Q31ME1	1.187134701	1.161983604	1.44045601	1.136318298	0.215426934	1.117892391	0.980392545	1.06194005	0.970286525	0.689286861	0.881454704	1.10153931	1.100525221	1.110196874	1.142352141	1.277026766	0.913902783	0.967609225	0.992887401	0.651478368	1.0050045356	1.44045601	0.0218402058673799	NA	NA	NA	253	25.97	27.34
Q31ME2	0.885523315	0.793414257	1.10713352	0.863574878	1.088679387	1.067824793	1.041357862	1.07969229	1.038245363	1.1956388	0.72177195	0.921722099	0.76207901	0.928966387	1.035380544	1.211155763	1.04761088	0.985598423	1.141563305	1.185222807	1.00510778165	1.211155763	0.0279136127888697	NA	NA	NA	394	23.64	25.62
Q31ME3	0.469137339	0.46344692	0.591834121	0.759801244	1.115578151	1.260665884	1.598453475	1.685776518	1.317346434	0.678265926	0.429536427	0.487640761	0.431221097	0.662521536	0.960727008	1.461503972	1.644371723	1.822636235	1.504180658	0.755266114	1.00499557715	1.822636235	7.22728879630532e-07	NA	NA	NA	320	22.55	23.96
Q31ME5	0.956092695	0.938209876	1.115835052	1.009020524	0.984691071	0.932395138	0.88165769	0.947763545	0.941022484	1.080438372	1.095721037	1.055844592	0.810214479	0.961390884	1.116092012	1.041118108	0.992430265	1.149211597	1.123052348	1.160112216	1.01461569925	1.160112216	0.567792925720186	NA	NA	NA	136	23.62	25.13
Q31ME6	1.150005719	0.970286525	0.984237709	0.990603824	1.075969597	1.043998801	1.131097389	1.217306665	1.040399177	0.71482544	1.020234487	1.109174815	0.982652583	1.068562675	1.01648272	1.111731727	1.065859597	0.966495864	1.052446432	0.880643228	1.0296507487	1.217306665	0.589241727254792	Synpcc7942_1743	ABB57773	NA	394	24.88	27.01
Q31MF1	1.020939484	0.933469215	0.963607119	0.946455066	1.08742672	1.021880237	1.107643492	1.171116231	1.053901445	0.899911911	0.847032355	1.068316657	0.94080583	1.028963572	1.018356876	1.226026903	1.021409752	0.97364357	1.050751455	0.881454704	1.0131556297	1.226026903	0.0101003265232301	NA	NA	NA	419	22.9	25.06
Q31MF2	0.908866299	0.949073834	0.928752509	0.996093257	1.074731554	1.012977969	1.088930093	1.080936047	1.056574196	0.902194136	0.816770418	0.947763545	0.774818533	1.049784123	1.010415501	1.191516333	1.183586492	1.071519305	1.093452697	1.319167673	1.0228962257	1.319167673	0.00880856892206912	NA	NA	NA	442	21.1	23.09
Q31MF3	0.856446029	0.987415636	0.989236199	0.873976993	1.086425624	1.007627473	1.026833432	0.986733789	1.073494936	1.248532926	0.953893743	0.899290488	0.789223485	0.75718151	0.800940031	1.13057662	1.27320988	1.291814039	1.297477992	1.358000719	1.0344165772	1.358000719	0.0420422523277293	NA	NA	NA	261	21.83	24.27
Q31MF4	0.950385934	1.056817509	0.942323453	0.997011115	1.145249208	1.044479691	1.072753648	1.08943168	1.030623403	0.807606861	0.867760745	0.973867785	0.924485279	0.904065716	1.022115561	1.239081863	1.115835052	1.116092012	1.172465305	1.063898018	1.0268174919	1.239081863	0.0214637113830559	NA	NA	NA	479	23.09	25.63
Q31MF5	1.003459849	1.046887466	1.106369004	0.982200159	0.853493072	1.080936047	1.031810635	0.913482012	1.065368864	1.272330681	1.068562675	1.059741642	0.991288345	0.938858192	0.896809087	0.943843523	1.164930457	1.054629706	1.111219874	1.338135215	1.04621782525	1.338135215	0.0319657372757303	NA	NA	NA	120	22.79	24.2
Q31MF6	0.828705078	0.870161772	0.756136147	0.910542036	1.657677337	0.977462264	0.990831945	0.970063134	0.944060876	0.955432478	0.680142636	0.76948472	0.614327561	0.937777913	0.826228174	1.288249552	1.151065401	1.056330939	1.135795124	1.543476423	0.9931975755	1.657677337	0.0562667069819951	NA	NA	NA	214	22.59	23.52
Q31MF7	0.826608754	0.91748717	1.015780801	0.914744907	0.68992201	1.055115493	1.095973366	1.043998801	1.064878356	1.235662879	0.998159627	1.244801205	0.97678729	1.1012857	0.993344748	1.052688794	1.068070697	1.097488555	1.036811964	1.167078316	1.02983447165	1.244801205	0.292567283827164	NA	NA	NA	136	22.2	24.43
Q31MF9	0.981747943	1.062184599	1.14709662	1.057304304	1.232253329	1.097488555	1.066841742	0.963385266	1.058766033	1.229985524	1.020704431	0.831189407	0.756832895	0.736885482	0.798178453	0.918121167	1.160379373	1.215346179	1.187134701	1.227156635	1.0374491319	1.232253329	0.0210455154768624	NA	NA	NA	196	22.37	24.46
Q31MG6	0.848008099	0.897842171	0.890430444	0.866961876	0.973195294	1.011113712	1.033951101	1.093452697	1.018122417	1.041357862	0.852511017	0.669730381	0.772324834	0.673286645	0.715484121	1.296283521	1.324646511	1.315830655	1.39508285	1.540281148	1.0114948678	1.540281148	0.0320528864420994	NA	NA	NA	516	23.02	24.96
Q31MG8	0.904273908	0.900119147	0.950604794	0.831572272	1.043518133	1.076217377	1.095721037	1.025179705	1.00716355	1.188228596	1.127197456	1.043037686	0.809841447	0.771969248	0.915377008	0.916642522	1.087176359	1.284103412	1.209205183	1.446771683	1.03169602615	1.446771683	0.0232365325794589	NA	NA	NA	234	20.99	23.26
Q31MH0	1.14709662	0.963163464	0.985825392	0.953674126	1.057791322	1.066841742	1.119437883	1.156644774	1.026833432	0.866163742	0.9421065	1.029674601	0.922146665	1	1.000460623	1.148682488	1.065859597	1.068562675	1.059741642	0.952138223	1.02664227555	1.156644774	0.00354320912946462	NA	NA	NA	475	23.02	25.13
Q31MH1	1.105859619	1.037289544	1.018591388	0.985144643	0.804637002	1.077209066	1.194813167	1.328311706	1.058034916	0.923421538	0.96783205	1.040399177	0.897015608	1.21310949	1.038484455	1.096478196	1.193988104	0.969393269	1.16385801	1.180592446	1.0647231697	1.328311706	0.209303883864874	NA	NA	NA	425	22.67	24.69
Q31MH4	0.902817565	0.996322642	0.957194071	0.89145618	1.083427862	1.125382092	1.149740951	1.117892391	1.001382506	1.20005182	0.974765164	0.903857571	0.864171621	0.950604794	0.915798652	1.027069896	1.092446053	1.083677359	1.074484117	1.146040591	1.0229291949	1.20005182	0.0346604887487614	NA	NA	NA	217	23.19	25.14
Q31MH8	0.88879172	0.979715547	0.996093257	1.083926914	1.161716078	0.979489985	0.966941055	0.931536765	1.003228821	1.090184492	1.021880237	0.864569678	0.713674205	0.855263622	0.871364776	1.00461579	1.171925489	1.118407318	1.193988104	1.275263706	1.00862887795	1.275263706	0.199850602902726	NA	NA	NA	190	21.9	23
Q31MH9	0.843140595	1.017653663	1.008091609	0.877404788	1.149211597	1.014845663	1.042077455	0.986961019	1.113525072	1.270866699	0.93799387	0.905107159	0.782528205	0.689128165	0.784874103	1.043758439	1.339368251	1.407667228	1.332907464	1.213668276	1.038038966	1.407667228	0.0297306991864496	NA	NA	NA	76	22.56	24.35
Q31MI6	1.039920166	1.15425031	1.032285911	1.147360779	1.009020524	0.994947122	0.993573501	1.002305238	0.988553095	0.868760367	0.869360693	0.903649474	0.824707606	0.939290652	0.986279486	1.043758439	1.033475059	1.07944371	1.169499391	1.243655228	1.01620483755	1.243655228	0.768580286449213	NA	NA	NA	1025	23.56	25.12
Q31MI8	0.883690121	0.914323748	1.000691014	0.908657049	1.104587184	1.039920166	1.081932085	1.043518133	1.029200527	1.193163612	0.93799387	0.874580923	0.847227414	0.862779862	0.903857571	0.986279486	1.20503594	1.226026903	1.231402412	1.236516739	1.02556923795	1.236516739	0.0141910525907184	NA	NA	NA	178	22	22.89
Q31MI9	0.915798652	1.008323758	1.327700137	1.092697627	1.181952436	1.026124365	1.140249788	1.081682989	0.979941161	1.012977969	1.16385801	0.88879172	0.859409203	0.508861976	0.737224908	0.941239187	1.314922025	1.237086307	1.414490386	1.390913108	1.0612122856	1.414490386	0.205999035097059	NA	NA	NA	314	23.59	25.91
Q31MJ3	0.774996962	0.92853868	1.073494936	0.93454453	1.22489821	1.104587184	1.1137815	1.046646439	1.050751455	1.170307532	0.813017699	0.902194136	0.808537189	0.841976558	0.926829823	1.054144143	1.276732754	1.248820445	1.239081863	1.293004392	1.0413443215	1.293004392	0.0317145267748878	NA	NA	NA	246	22.88	24.42
Q31MJ4	0.943408967	1.075721875	1.117377701	1.148682488	1.090184492	0.94080583	0.88328326	0.89002048	0.914955559	1.222643941	1.000921458	1.040638765	1.030623403	0.953893743	0.968277856	1.018122417	0.97588805	1.050509538	1.000921458	1.352383925	1.0309632603	1.352383925	0.401157732452657	NA	NA	NA	332	20.97	23.66
Q31MJ5	0.940372673	0.870763066	0.876193445	0.948200107	1.074731554	1.060229783	1.16251884	1.228287409	1.009252886	0.765596607	0.918121167	1.073989412	1.016248693	1.081184971	0.98107001	1.072012872	1.063653075	1.026833432	1.029911719	1.005309994	1.01022408575	1.228287409	0.0255472455394001	NA	NA	NA	858	21.86	23.58
Q31MJ7	1.068070697	1.130316325	1.022586371	1.110708256	1.130836975	1.1347495	1.146568484	1.167347076	1.089682559	0.913692374	0.917064749	0.880846027	0.883893622	0.9132717	0.982426345	1.11866487	1.078946722	1.161448614	1.189871329	1.127716669	1.0584354632	1.189871329	0.0604341465591164	NA	NA	NA	303	23.05	25.25
Q31MK3	0.979489985	1.017653663	1.135533628	1.334750217	1.293004392	0.929822391	0.906358475	0.879022517	0.969393269	0.982652583	0.875185271	0.900948569	0.828895916	1.018356876	0.972523266	1.009020524	1.012511583	1.0752266	1.07176606	1.249683397	1.0220899591	1.334750217	0.885350058789467	NA	NA	NA	341	22.95	25.49
Q31ML0	0.912641052	0.967609225	1.021880237	0.928111171	1.152391377	1.029200527	1.047852129	0.978588257	1.036573257	1.223207119	0.984011106	0.847422518	0.785778244	0.803711162	0.845862945	1.010182871	1.218147842	1.215905996	1.216746204	1.254007113	1.0239915176	1.254007113	0.0276058492748309	NA	NA	NA	112	23.03	24.71
Q31ML1	0.975663369	0.989464005	0.918967177	1.073989412	1.268527831	1.018122417	1.115578151	1.077953433	1.012045411	0.758926993	0.700809532	1.014144874	0.828895916	1.062673865	1.188775922	1.283512197	1.006931669	0.894540484	1.057060878	0.996322642	1.0121453089	1.283512197	0.00585118551730267	NA	NA	NA	180	22.63	24.83
Q31ML3	1.194263062	0.838687171	0.944495733	0.946891025	0.904482149	0.893305484	0.982200159	0.977687359	0.934759742	0.90740256	0.802971258	1.676100285	0.674062241	0.848594085	0.875185271	1.169230135	0.799650108	1.077705254	1.197291778	1.264736347	0.9954850603	1.676100285	0.386024404108899	NA	NA	NA	217	20.93	23.43
Q31ML5	1.142615208	1.07820167	0.968054928	0.852903703	0.988325498	0.795060175	0.828514283	0.79652608	0.970286525	1.634556737	0.806677605	0.838880308	0.813766861	0.918544075	0.94667302	0.974989638	1.064633187	1.092446053	1.120985513	1.435158938	1.00339000025	1.634556737	0.065497022060226	NA	NA	NA	103	20.6	21.35
Q31ML7	0.949729657	0.994718053	1.07969229	1.032761406	1.258345789	1.040159644	1.011346556	0.862382629	1.037767343	1.173545682	0.934114256	0.994260074	0.925550245	0.943843523	0.935621084	0.949510999	1.008788215	1.135272192	1.198119123	1.454454032	1.0459991396	1.454454032	0.575972064389158	NA	NA	NA	241	22.35	23.88
Q31MM0	0.741310241	0.953015579	0.933684179	1.066596121	0.980844136	1.034903844	1.10153931	1.12176013	1.10153931	0.901778756	0.793414257	0.981295935	0.912430933	0.972075506	1.13005609	1.062429204	1.067333154	0.983558056	1.238511376	1.155313904	1.01166950105	1.238511376	0.028571780512504	Synpcc7942_1669	ABB57699	syc2435-h_at	696	21.75	24.47
Q31MM2	0.995176243	1.011346556	1.067333154	1.002536054	0.497393379	1.056574196	1.044239219	1.010182871	0.962276766	1.100525221	0.960505818	0.862184081	0.925124111	0.877808941	0.834449387	1.088178147	1.081682989	1.031810635	1.099258924	1.251411092	0.9879998892	1.251411092	0.210175449967466	Synpcc7942_1667	ABB57697	syc2437-h_at	463	22.4	24.15
Q31MM4	0.987643023	0.929180314	1.002997845	0.88838251	1.04761088	1.102046704	1.091943079	1.174897555	1.040878409	1.094712306	1.055601503	0.9103324	0.860399204	0.864370626	0.954992586	1.087927613	1.089682559	1.138413402	1.185495746	1.328617596	1.041806293	1.328617596	0.02156293315601	NA	NA	NA	371	23.84	25.81
Q31MM5	0.956312869	1.009020524	0.933469215	0.958517398	1.019295249	1.015313124	1.091189052	0.809468587	0.941022484	1.049542429	0.862581223	0.921722099	0.851138038	1.097994084	1.0752266	0.761026886	1.007859514	1.021880237	1.025651926	1.08742672	0.9747829129	1.097994084	0.7084334411018	NA	NA	NA	64	22.2	23.16
Q31MM6	0.999539589	0.826418442	1.035857465	0.820351544	1.153718881	0.990831945	1.032999235	0.934114256	1.027306415	1.212271793	0.934329368	0.793414257	0.647888095	0.708108814	0.746964565	1.040878409	1.331680376	1.075969597	1.226874105	1.416119816	0.99778184835	1.416119816	0.0499093162376893	NA	NA	NA	119	23.36	24.54
Q31MM7	1.038962805	0.984917831	0.981974025	0.938858192	1.047128548	1.07225974	1.086425624	1.131618399	1.008091609	0.999769768	0.93282462	0.97543874	0.937562007	0.872167702	0.994947122	1.126419085	1.040638765	1.158777356	1.038484455	1.086175494	1.02267209435	1.158777356	0.0169494333421793	Synpcc7942_1662	ABB57692	NA	478	23.92	25.77
Q31MM8	0.582103218	0.939506956	0.936267611	1.032999235	0.803711162	1.090184492	0.982426345	0.944060876	1.074979049	1.074484117	0.650578939	0.888177976	0.860201113	1.392515378	1.073000687	0.912851219	0.917275935	0.993344748	1.025415788	0.845862945	0.95099738945	1.392515378	0.0799523756516339	NA	NA	NA	187	20.86	23.18
Q31MN0	1.006236345	1.034665576	1.107388477	0.984237709	1.053901445	1.007627473	1.00855596	1.005541502	1.014378417	1.245374589	1.011812406	0.927256743	0.819030359	0.882876587	0.954992586	0.982426345	1.025179705	1.042317429	1.097235878	1.204203818	1.02076196745	1.245374589	0.104073201277369	NA	NA	NA	215	22.65	25.03
Q31MN3	1.099765268	0.910961452	0.964717152	1.073000687	1.16654098	1.082679715	1.022115561	1.070039969	0.982426345	0.791224998	0.88879172	0.944713236	0.841782708	0.907193647	0.967609225	1.16251884	1.098246935	1.114037987	1.167884783	1.051477539	1.01538643735	1.167884783	0.0488098661485903	Synpcc7942_1656	ABB57686	syc2446-m_at	720	23.5	25.62
Q31MN6	0.935405674	1.088930093	0.951261675	0.944060876	1.182224622	0.992430265	1.137365368	1.061451121	1.053416217	1.006468066	0.82603795	0.845278845	0.94754534	0.762956891	0.969170084	1.521948651	1.117377701	1.223770556	1.540281148	1.327088849	1.0717234996	1.540281148	0.199540380824534	NA	NA	NA	398	21.51	23.78
Q31MN9	1.050751455	0.963829024	0.93648322	0.986961019	1.066841742	1.004384496	1.125122993	1.220393821	1.048576209	0.742335107	0.830424206	1.144458371	1.071025966	1.129275744	0.991516624	1.134227049	1.090686657	0.950604794	0.95191901	0.865167108	1.01524923075	1.220393821	0.0514146880947031	NA	NA	NA	1079	23.33	25.09
Q31MP0	1.035618977	1.014378417	1.162251191	0.927470276	1.027779616	1.112756142	1.10407862	1.096983259	0.993573501	1.131618399	0.981747943	1.131618399	1.023292992	0.951699848	1.024000102	1.105605015	1.129275744	1.08517555	1.054386896	1.157710574	1.06255107305	1.162251191	0.28907919633723	NA	NA	NA	238	22.61	24.57
Q31MP2	1.059253725	0.85388621	1.025888119	0.939506956	1.148153621	1.098499845	1.180048888	1.243082636	1.086175494	0.970957007	0.830998041	1.096983259	0.958958913	1.151065401	1.123828393	1.084925707	1.172735306	1.00461579	1.137889264	0.935405674	1.05514291245	1.243082636	0.00729437694556954	NA	NA	NA	306	23.75	25.47
Q31MP3	0.736715827	0.97701223	1.104587184	1.169499391	1.256029964	1.064143018	1.03038612	0.954992586	1.057304304	1.162786551	0.959621567	0.844306242	0.807420924	0.76948472	0.93734615	0.960727008	1.150270548	1.247383514	1.215626055	1.066350557	1.023599723	1.256029964	0.186415855362495	NA	NA	NA	240	23.75	25.8
Q31MP4	1.102808234	1.259505302	1.584528299	1.053173687	1.041597671	1.109430242	1.156644774	1.108919448	1.049059208	1.019529978	0.910961452	0.952357486	1.011579454	0.979039017	1.073494936	1.073742146	0.843334758	1.093452697	0.951480736	0.930036515	1.065233802	1.584528299	0.0429113785831775	Synpcc7942_1645	ABB57675	syc2456-h_at	247	22.05	23.73
Q31MP6	0.987870462	0.957194071	0.94558375	0.951480736	1.110964035	0.994260074	1.091691679	1.146040591	0.998619403	0.781627805	0.872971368	1.015546936	0.927256743	1.108664139	1.037050726	1.121501865	1.117120445	1.01601472	1.060229783	0.874580923	1.0058135127	1.146040591	0.0066702578622865	NA	NA	NA	506	22.91	24.52
Q31MQ0	0.951042664	0.842558375	0.99655208	0.879427415	0.877808941	1.136056681	1.119695673	1.109941271	0.960505818	1.212550961	0.815830617	0.994489037	0.827751545	0.788133885	1.022350939	0.816958508	1.048576209	1.198671005	1.264736347	1.30136763	1.00825028005	1.30136763	0.0404142348526991	NA	NA	NA	213	22.06	24.12
