Protein.ID	protein.length	aa.synthesis.average.cost_Akashi	aa.synthesis.average.cost_Wagner
A0A090M8Z0	355	21.99	24.14
A0A090M8Z2	260	20.07	21.48
A0A090M8Z3	125	21.33	22.83
A0A090M8Z4	451	23.12	25.48
A0A090M8Z5	146	23.51	26.12
A0A090M8Z6	166	20.73	21.84
A0A090M8Z8	498	24.82	27.84
A0A090M8Z9	153	23.19	24.19
A0A090M900	214	20.48	21.64
A0A090M901	388	21.77	23.73
A0A090M902	929	23.69	26.08
A0A090M903	110	20.38	21.06
A0A090M905	326	21.31	22.87
A0A090M906	1098	21.62	23.4
A0A090M907	239	22.4	24.47
A0A090M908	271	21.67	23.03
A0A090M910	95	24.33	25.86
A0A090M911	274	21.75	23.26
A0A090M912	1299	22.58	24.24
A0A090M914	66	19.91	21.2
A0A090M915	379	21.25	22.58
A0A090M917	194	21.83	23.01
A0A090M918	1153	22.16	24.05
A0A090M919	266	20.13	21.86
A0A090M921	572	22.26	24.39
A0A090M923	295	21.15	23.21
A0A090M924	333	21.97	23.64
A0A090M926	213	22.16	25.07
A0A090M927	578	23.68	26.67
A0A090M929	91	22.17	23.31
A0A090M930	192	20.92	23.15
A0A090M932	672	23.03	24.51
A0A090M934	161	21.86	23.91
A0A090M935	570	22.36	23.85
A0A090M936	193	21.31	23.3
A0A090M938	1372	23.45	26.02
A0A090M940	708	21.76	23.83
A0A090M941	397	23.07	25.28
A0A090M942	114	22.21	24.29
A0A090M945	1542	21.75	23.37
A0A090M946	522	23.08	25.03
A0A090M950	648	22.1	23.85
A0A090M954	1056	21.17	23
A0A090M956	205	22.62	24.99
A0A090M959	206	22.92	24.38
A0A090M961	1131	22.22	23.68
A0A090M963	1066	21.95	24.18
A0A090M966	209	22.34	24.06
A0A090M967	263	20.85	22.14
A0A090M969	200	23.01	25.11
A0A090M973	1137	22.12	24.37
A0A090M974	576	21.38	23.6
A0A090M977	391	21.4	23.37
A0A090M978	752	22.16	23.69
A0A090M982	587	21.19	23.65
A0A090M983	1143	21.63	23.1
A0A090M988	301	21.89	23.81
A0A090M989	374	25.41	27.86
A0A090M993	325	23.64	25.82
A0A090M994	310	21.34	23.09
A0A090M998	608	22.08	23.82
A0A090M999	153	22.3	24.18
A0A090M9A2	1032	21.54	23.19
A0A090M9A4	400	21.83	23.34
A0A090M9A7	116	22.55	23.79
A0A090M9A8	778	22.35	24.43
A0A090M9B2	661	20.71	21.58
A0A090M9B3	247	23.25	25.49
A0A090M9B7	691	21.78	23.18
A0A090M9B9	313	22.77	24.79
A0A090M9C2	676	22.87	25.06
A0A090M9C4	694	23.65	25.36
A0A090M9C7	346	21.55	23.43
A0A090M9C9	131	24.6	28.18
A0A090M9D1	529	25.12	26.96
A0A090M9D3	627	22.03	23.81
A0A090M9D5	857	23.38	25.64
A0A090M9D8	358	20.42	22.19
A0A090M9E1	502	22.75	24.4
A0A090M9E2	462	21.31	22.59
A0A090M9E5	518	22.76	25.09
A0A090M9E6	163	22.14	25.06
A0A090M9E9	317	22.49	24.23
A0A090M9F2	443	21.26	23.29
A0A090M9F5	1352	21.79	23.3
A0A090M9F8	195	21.86	21.87
A0A090M9G2	517	21.2	22.59
A0A090M9G5	484	22.23	23.95
A0A090M9G8	621	22.48	24.1
A0A090M9H2	298	22.75	24.76
A0A090M9H3	367	24.3	27.8
A0A090M9H6	275	22.55	24.17
A0A090M9H8	2855	22.16	24.23
A0A090M9I0	147	23.67	25.61
A0A090M9I4	694	24.63	26.11
A0A090M9I8	1043	22.57	25.11
A0A090M9J4	1163	24.9	27.06
A0A090M9J7	640	20.77	21.45
A0A090M9J9	255	23.38	25.67
A0A090M9K1	178	23.75	26.21
A0A090M9K3	396	19.53	21.05
A0A090M9K6	276	21.99	23.98
A0A090M9K7	116	23.2	25.76
A0A090M9L0	926	22.38	24.34
A0A090M9L3	193	20.42	22.06
A0A090M9L4	36	25.2	25.68
A0A090M9L6	181	22.42	24.39
A0A090M9L9	706	23.12	25.09
A0A090M9M2	220	22.55	24.47
A0A090M9M3	139	20.64	22.4
A0A090M9M6	347	21.24	23.58
A0A090M9M9	282	21.31	23.3
A0A090M9N1	759	22.22	24.39
A0A090M9N2	494	22.49	23.89
A0A090M9N5	155	24.38	27.02
A0A090M9N8	102	23.49	27.12
A0A090M9N9	1037	22.82	24.81
A0A090M9P2	463	22.94	24.93
A0A090M9P5	393	21.31	23.45
A0A090M9P8	873	23.52	25.19
A0A090M9Q0	821	20.39	22.11
A0A090M9Q4	606	23.05	24.4
A0A090M9Q6	1030	22.01	23.95
A0A090M9Q9	737	23.72	26.12
A0A090M9R3	377	21.82	23.18
A0A090M9R7	447	22.85	24.47
A0A090M9S1	249	22.6	24.92
A0A090M9S6	1019	22.63	24.72
A0A090M9T0	663	21.91	23.12
A0A090M9T4	222	21.94	23.33
A0A090M9T8	1032	23.61	25.55
A0A090M9T9	961	22.46	24.46
A0A090M9U4	2150	22.55	24.62
A0A090M9U8	457	21.94	24
A0A090M9V2	891	21.45	23.89
A0A090M9V6	987	22.54	24.31
A0A090M9V7	239	22.53	23.75
A0A090M9W1	256	21.56	23.35
A0A090M9W2	630	24.47	26.52
A0A090M9W5	335	21.85	23.77
A0A090M9W6	887	23.49	25.83
A0A090M9W9	325	22.49	25.08
A0A090M9X0	1042	22.63	25.03
A0A090M9X4	71	25.02	27.78
A0A090M9X5	411	20.76	22.12
A0A090M9X9	99	24.06	25.86
A0A090M9Y1	489	20.18	21.5
A0A090M9Y6	316	24.27	25.75
A0A090M9Y7	616	20.63	22.38
A0A090M9Z0	351	22.98	24.93
A0A090M9Z2	282	21.29	23.47
A0A090M9Z5	1189	22.55	24.39
A0A090M9Z7	204	21.19	22.4
A0A090MA00	240	21.62	22.33
A0A090MA01	621	26.06	28.52
A0A090MA03	268	24.82	28.04
A0A090MA06	617	21.02	22.79
A0A090MA08	883	22.97	24.87
A0A090MA11	839	22.85	24.47
A0A090MA12	305	21.37	21.72
A0A090MA16	214	23.26	24.59
A0A090MA17	1123	23.38	25.15
A0A090MA20	565	18.87	20.2
A0A090MA23	545	21.76	23.97
A0A090MA25	470	22.41	24.36
A0A090MA28	322	22.83	24.67
A0A090MA29	526	21.05	21.55
A0A090MA32	703	23.03	25.5
A0A090MA34	611	21.93	22.46
A0A090MA37	441	25.54	28.04
A0A090MA38	203	24.05	25.45
A0A090MA41	415	21.81	24.27
A0A090MA43	169	21.36	22.88
A0A090MA47	319	21.49	23.43
A0A090MA48	298	24	25.32
A0A090MA52	825	22.72	25.38
A0A090MA53	535	21.05	22.82
A0A090MA57	156	21.44	22.96
A0A090MA58	821	21.16	22.65
A0A090MA61	215	24.26	26.02
A0A090MA63	493	23.18	25.1
A0A090MA65	955	24.47	27.33
A0A090MA67	226	20.71	22.27
A0A090MA70	1636	21.77	23.91
A0A090MA71	993	23.62	25.45
A0A090MA75	160	23.76	25.72
A0A090MA76	91	19.45	22.57
A0A090MA80	503	21.38	22.55
A0A090MA81	1285	21.84	23.75
A0A090MA83	116	20.84	22.14
A0A090MA86	474	23.86	25.05
A0A090MA87	342	22.35	24.36
A0A090MA91	174	20.02	21.14
A0A090MA92	384	21.08	23.11
A0A090MA96	1554	22.07	23.71
A0A090MA97	361	24.53	27.26
A0A090MAA1	159	23.42	24.75
A0A090MAA2	311	23.72	25.71
A0A090MAA5	344	20.57	22.01
A0A090MAA8	328	21	22.35
A0A090MAB0	515	22.51	24.55
A0A090MAB3	124	20.47	22.4
A0A090MAB6	269	22	23.43
A0A090MAB7	952	23.4	25.28
A0A090MAC1	424	22.19	24.74
A0A090MAC2	517	20.12	21.22
A0A090MAC5	312	22.56	24.19
A0A090MAC7	111	21.88	23.81
A0A090MAC9	280	19.41	20.69
A0A090MAD1	643	23.68	26.3
A0A090MAD4	471	20.42	21.34
A0A090MAD7	307	21.86	23.38
A0A090MAD9	279	22.42	24.36
A0A090MAE1	629	21.81	22.91
A0A090MAE4	898	21.17	22.18
A0A090MAE8	67	22.07	22.72
A0A090MAE9	156	22.65	24.3
A0A090MAF2	192	23.89	25.78
A0A090MAF4	582	20.84	22.94
A0A090MAF6	288	22.63	24.45
A0A090MAF8	402	22.35	24.68
A0A090MAG1	201	21.41	23.29
A0A090MAG4	481	21.59	24.08
A0A090MAG6	504	22.04	23.52
A0A090MAG9	535	22.72	25.13
A0A090MAH2	761	21.98	23.21
A0A090MAH4	373	22.06	23.63
A0A090MAH6	224	21.53	23.35
A0A090MAH9	146	19.35	20.23
A0A090MAI1	605	23.28	24.88
A0A090MAI4	381	23.7	26.33
A0A090MAI5	296	21.51	23.22
A0A090MAI8	1284	21.5	23.3
A0A090MAJ1	752	23.67	26.58
A0A090MAJ3	458	21.1	22.69
A0A090MAJ5	337	22.83	25.04
A0A090MAJ7	188	23.16	25.51
A0A090MAK1	213	20.56	23.28
A0A090MAK2	179	24.48	26.79
A0A090MAK6	483	22.06	23.87
A0A090MAK7	336	24.09	27.25
A0A090MAL1	542	22.34	24.41
A0A090MAL2	132	22.41	23.8
A0A090MAL5	250	20.56	22.12
A0A090MAL7	238	21.39	24.16
A0A090MAM0	531	22.23	24.49
A0A090MAM2	187	21.14	23.3
A0A090MAM5	645	23.38	25.21
A0A090MAM7	696	22.05	23.78
A0A090MAM9	609	22.78	25.15
A0A090MAN1	261	20.42	23.13
A0A090MAN4	888	22.26	24.82
A0A090MAN8	263	22.2	25.12
A0A090MAN9	371	21.23	23.23
A0A090MAP3	270	19.64	20.96
A0A090MAP4	94	21.56	22.73
A0A090MAP8	603	20.29	21.23
A0A090MAP9	194	22.83	24.2
A0A090MAQ1	229	20.77	21.88
A0A090MAQ3	322	22.28	24.34
A0A090MAQ5	225	21.66	23.76
A0A090MAQ8	1165	22.45	24.4
A0A090MAR1	488	22.52	24.73
A0A090MAR4	246	23.19	24.56
A0A090MAR6	295	21.53	23.29
A0A090MAR7	567	22.69	24.76
A0A090MAS0	259	23.04	24.68
A0A090MAS4	269	21.51	23.29
A0A090MAS7	102	21.83	22.88
A0A090MAS8	615	20.87	22.61
A0A090MAT1	455	22.67	24.58
A0A090MAT2	154	18.76	18.96
A0A090MAT6	139	24.28	26.68
A0A090MAT7	215	21.84	23.94
A0A090MAU0	714	23.35	25.69
A0A090MAU1	125	24.93	26.65
A0A090MAU5	184	22.43	24.3
A0A090MAU6	331	22.5	24.28
A0A090MAV1	78	21.69	22.28
A0A090MAV3	698	21.84	23.12
A0A090MAV8	610	22.75	24.86
A0A090MAV9	203	22.09	24.06
A0A090MAW4	287	21.63	22.68
A0A090MAW5	580	20.86	22.64
A0A090MAW9	235	21.43	23.18
A0A090MAX3	77	20.79	22.55
A0A090MAX8	282	20.07	20.84
A0A090MAY2	1569	22.96	24.87
A0A090MAY5	315	20.89	22.44
A0A090MAY6	134	21.31	22.71
A0A090MAY7	224	22.34	23.64
A0A090MAY9	395	22.76	24.89
A0A090MAZ1	336	24.06	25.97
A0A090MAZ2	409	21.84	23.32
A0A090MAZ4	418	22.72	24.59
A0A090MAZ6	859	22.47	24.47
A0A090MAZ7	297	23.01	25.05
A0A090MAZ8	260	21.35	22.5
A0A090MB01	268	21.65	23.18
A0A090MB03	385	21.96	23.21
A0A090MB06	68	23.17	25.24
A0A090MB09	498	22.77	25.08
A0A090MB10	167	20.71	21.2
A0A090MB13	278	21.72	24.34
A0A090MB16	268	21.1	22.42
A0A090MB17	96	20.77	23.68
A0A090MB20	485	22.43	23.81
A0A090MB22	193	22.31	25.32
A0A090MB24	164	23.13	24.04
A0A090MB27	843	22.98	25.02
A0A090MB30	130	20.11	21.68
A0A090MB33	136	21.15	22.99
A0A090MB37	338	25.51	28.12
A0A090MB39	398	22.35	24.28
A0A090MB42	265	22.56	25.23
A0A090MB45	702	22.16	24.41
A0A090MB47	619	20.12	20.69
A0A090MB50	365	23.68	25.56
A0A090MB55	280	20.31	21.58
A0A090MB56	368	24.79	28.21
A0A090MB60	2227	22.58	24.4
A0A090MB62	347	23.38	25.85
A0A090MB65	797	23.43	25.61
A0A090MB69	498	22.55	24.41
A0A090MB70	283	22.3	24.43
A0A090MB74	1029	21.97	23.54
A0A090MB77	168	22.24	23.27
A0A090MB79	1113	22.13	23.99
A0A090MB83	159	23.81	25.51
A0A090MB84	636	22.37	24.84
A0A090MB89	550	21.15	22.9
A0A090MB91	640	23.07	25.16
A0A090MB94	1413	23.03	25.43
A0A090MB98	165	21.95	25.03
A0A090MBA1	384	22.71	24.41
A0A090MBA6	1055	22.64	24.9
A0A090MBA9	518	25.11	26.74
A0A090MBB3	349	21.68	23.03
A0A090MBB7	349	20.75	22.16
A0A090MBB9	332	23.8	27.05
A0A090MBC2	681	22.15	24.14
A0A090MBC6	253	21.29	22.9
A0A090MBD0	349	24.87	27.37
A0A090MBD4	286	20.89	22.84
A0A090MBD5	248	20.77	22.67
A0A090MBD8	359	23.17	25.12
A0A090MBE0	482	22.24	24.76
A0A090MBE3	314	20.47	22.92
A0A090MBE5	5142	21.5	23.66
A0A090MBE8	153	22.09	23.02
A0A090MBE9	1430	21.76	23.83
A0A090MBF3	573	24.03	25.46
A0A090MBF4	129	24.15	27.59
A0A090MBF7	116	21.82	22.39
A0A090MBG1	509	19.82	20.55
A0A090MBG2	128	24.27	25.59
A0A090MBG4	250	21.17	22.59
A0A090MBG7	407	23.18	25.42
A0A090MBG8	217	23.43	25.9
A0A090MBH2	3742	22.66	24.76
A0A090MBH3	262	20.52	21.55
A0A090MBH7	381	20.83	20.86
A0A090MBH8	477	25.06	26.92
A0A090MBI1	403	22.58	24.56
A0A090MBI3	475	24.67	27.05
A0A090MBI4	428	21.15	23.05
A0A090MBI8	1702	23.4	25.82
A0A090MBI9	248	21.9	24.15
A0A090MBJ2	1770	22.25	24
A0A090MBJ3	231	23.16	25.2
A0A090MBJ7	502	21.37	22.86
A0A090MBJ8	1054	23.87	25.8
A0A090MBK2	759	22.2	23.97
A0A090MBK3	473	23.78	25.86
A0A090MBK4	254	20.96	22.14
A0A090MBK8	150	24.2	26.07
A0A090MBK9	523	24.21	25.81
A0A090MBL3	620	22.94	25.15
A0A090MBL4	177	21.81	23.3
A0A090MBL7	485	19.81	20.65
A0A090MBL9	319	22.37	24.04
A0A090MBM0	245	20.32	22.16
A0A090MBM3	326	20.46	22.62
A0A090MBM5	449	23.1	25.49
A0A090MBM8	482	22.54	24.63
A0A090MBM9	66	20.85	22.19
A0A090MBN3	200	22.86	25.15
A0A090MBN5	476	23.32	25.58
A0A090MBN7	50	22.48	23.35
A0A090MBN9	443	22.2	24.03
A0A090MBP1	1713	22.14	24.39
A0A090MBP3	225	19.64	21.08
A0A090MBP6	559	21.09	23.65
A0A090MBP8	154	22.38	24.64
A0A090MBP9	343	23.26	25.83
A0A090MBQ3	740	21.82	24.06
A0A090MBQ4	205	23.31	25.52
A0A090MBQ5	146	22.51	23.28
A0A090MBQ9	382	23.91	25.92
A0A090MBR1	141	20.85	22.55
A0A090MBR4	180	21.92	22.8
A0A090MBR6	295	23	24.49
A0A090MBR7	649	22.42	23.64
A0A090MBS1	357	21.31	23.2
A0A090MBS2	1190	23.42	25.52
A0A090MBS6	538	21.72	24.11
A0A090MBS7	401	22.2	24.2
A0A090MBT0	335	22.19	23.38
A0A090MBT2	191	22.57	24.84
A0A090MBT3	269	22.91	24.71
A0A090MBT7	350	22.63	24.98
A0A090MBT8	734	22.15	24.33
A0A090MBU2	243	22.75	25.02
A0A090MBU4	143	21.41	22.15
A0A090MBU7	308	21.68	23.66
A0A090MBU9	193	23.87	25.45
A0A090MBV2	621	22.39	24.36
A0A090MBV4	270	20.83	22.53
A0A090MBV7	386	20.11	21.24
A0A090MBV9	114	23.6	25.18
A0A090MBW2	414	21.82	23.76
A0A090MBW4	350	22.5	24.93
A0A090MBW7	304	21.3	23.11
A0A090MBW9	314	20.59	21.79
A0A090MBX2	327	23.26	25.06
A0A090MBX3	236	21.1	22.37
A0A090MBX7	224	20.79	21.1
A0A090MBX8	535	22.46	24.72
A0A090MBY2	326	21.51	22.92
A0A090MBY3	349	23.37	25.59
A0A090MBY7	251	23.24	25.46
A0A090MBY9	560	21.63	22.87
A0A090MBZ1	69	20.24	22.96
A0A090MBZ4	303	21.02	22.25
A0A090MBZ6	455	22.09	24.08
A0A090MBZ9	437	22.23	24.13
A0A090MC00	363	23.69	27.05
A0A090MC04	560	21.73	23.54
A0A090MC05	341	19.4	21.19
A0A090MC08	362	23.19	25.78
A0A090MC11	790	22.1	24
A0A090MC13	345	22.79	24.98
A0A090MC16	495	23.54	25.84
A0A090MC18	973	22.54	23.95
A0A090MC23	125	19.22	20.35
A0A090MC26	235	23.51	25.05
A0A090MC27	240	21.14	23.81
A0A090MC30	239	22.31	23.94
A0A090MC31	298	20.63	22.51
A0A090MC35	947	21.95	24.16
A0A090MC37	390	20.83	23.04
A0A090MC42	390	23.99	26.39
A0A090MC45	350	21.48	22.9
A0A090MC47	446	22.4	24.91
A0A090MC50	673	22.78	24.97
A0A090MC52	994	21.73	23.67
A0A090MC56	361	22.89	25.18
A0A090MC57	343	20.99	22.78
A0A090MC60	69	23.91	26.97
A0A090MC62	445	21.34	22.95
A0A090MC65	767	22.64	24.54
A0A090MC67	690	22.23	24.31
A0A090MC69	217	20.84	21.99
A0A090MC72	637	21.36	23.5
A0A090MC73	306	21.94	25.15
A0A090MC76	274	22.98	25.59
A0A090MC77	525	26.33	29.06
A0A090MC80	628	23.15	25.29
A0A090MC81	448	23.99	25.23
A0A090MC84	368	21.63	23.54
A0A090MC85	105	19.76	21.99
A0A090MC89	336	21.03	23.05
A0A090MC90	251	21.98	23.44
A0A090MC93	712	22.14	23.3
A0A090MC94	162	24.73	27.27
A0A090MC98	3762	22.99	25.19
A0A090MC99	442	20.96	23.01
A0A090MCA4	189	23.13	24.82
A0A090MCA8	500	23.9	26.51
A0A090MCB2	929	22.25	24.42
A0A090MCB6	540	22.28	24.08
A0A090MCB8	449	22.08	23.7
A0A090MCC0	1593	22.57	25.04
A0A090MCC2	801	21.86	23.95
A0A090MCC3	311	22.7	24.91
A0A090MCC5	554	22.71	25.06
A0A090MCC7	151	21.27	22.29
A0A090MCD0	136	22.98	24.62
A0A090MCD2	276	22.06	23.73
A0A090MCD3	369	22.6	24.15
A0A090MCD6	365	20.99	23.52
A0A090MCD8	276	24.52	26.14
A0A090MCD9	347	22.71	24.41
A0A090MCE1	173	21.89	24.47
A0A090MCE4	1333	21.56	23.49
A0A090MCE7	375	21.08	22.03
A0A090MCE9	192	22.73	24.7
A0A090MCF2	397	20.29	21.62
A0A090MCF3	91	23.99	24.73
A0A090MCF5	433	22.24	24.28
A0A090MCF9	2154	21.18	23.39
A0A090MCG0	102	21.24	23.69
A0A090MCG3	677	21.34	23.62
A0A090MCG5	1248	20.24	21.5
A0A090MCG6	275	21.81	23.26
A0A090MCG9	83	22.72	23.98
A0A090MCH3	444	21.48	22.47
A0A090MCH4	261	23.52	25.16
A0A090MCH7	379	24.65	27.41
A0A090MCI0	540	21.98	24.43
A0A090MCI2	629	23.47	25.36
A0A090MCI5	305	22.03	23.44
A0A090MCI6	457	22.06	23.83
A0A090MCI9	345	22.67	26
A0A090MCJ3	757	22.34	24.19
A0A090MCJ6	1468	23.91	26.49
A0A090MCJ8	544	21.08	23.89
A0A090MCK2	93	21.77	23.78
A0A090MCK5	633	24.89	28.26
A0A090MCK7	299	21.3	24.52
A0A090MCL1	211	19.49	20.33
A0A090MCL4	136	22.37	24.31
A0A090MCL6	311	21.95	23.09
A0A090MCM1	455	21.43	22.84
A0A090MCM2	1578	21.33	23.58
A0A090MCM6	652	22.02	23.77
A0A090MCM9	840	22.45	24.42
A0A090MCN2	694	22.9	24.68
A0A090MCN5	847	21.22	23.23
A0A090MCN9	398	23.25	25.53
A0A090MCP0	339	22.38	24.49
A0A090MCP4	133	19.77	20.69
A0A090MCP8	626	20.66	23.27
A0A090MCP9	73	24.97	27.34
A0A090MCQ2	317	22.15	23.45
A0A090MCQ6	330	24.79	26.64
A0A090MCQ7	418	20.54	22.3
A0A090MCR1	502	20.87	22.39
A0A090MCR3	383	23.88	25.49
A0A090MCR7	293	23.21	25.15
A0A090MCS1	1010	22.29	24.23
A0A090MCS2	261	21.67	23.76
A0A090MCS6	235	21.73	22.77
A0A090MCT0	555	22.88	24.9
A0A090MCT3	455	23.59	25.82
A0A090MCT7	292	21.11	23.4
A0A090MCU2	140	21.23	23.2
A0A090MCU7	474	22.99	25.95
A0A090MCU8	363	21.39	23.49
A0A090MCV2	318	22.58	24.41
A0A090MCV6	564	23.3	25.7
A0A090MCW2	604	23.21	25.59
A0A090MCW3	1207	21.49	23.23
A0A090MCW7	319	24.65	27.05
A0A090MCW9	109	23.2	24.93
A0A090MCX1	325	21.97	23.34
A0A090MCX4	189	19.59	20.75
A0A090MCX5	534	23.41	25.27
A0A090MCX8	278	22.18	23.64
A0A090MCY0	404	19.61	20.25
A0A090MCY1	357	21.4	23.25
A0A090MCY5	699	22.91	24.73
A0A090MCY6	182	22.03	24.01
A0A090MCZ0	3851	23	25.36
A0A090MCZ1	480	22.68	24.11
A0A090MCZ2	363	21.8	23.31
A0A090MCZ6	849	21.42	22.91
A0A090MCZ7	389	21.1	23.2
A0A090MD00	351	22.06	24.71
A0A090MD02	655	22.4	24.4
A0A090MD04	281	24	25.6
A0A090MD07	686	22.05	23.97
A0A090MD09	309	22.41	24.38
A0A090MD13	460	22.33	24.34
A0A090MD14	146	25.04	27.65
A0A090MD17	1124	21.93	23.31
A0A090MD19	432	22.28	23.61
A0A090MD20	1002	21.63	24.35
A0A090MD24	473	21.16	23.04
A0A090MD25	1005	23.26	25.13
A0A090MD29	262	20.34	21.72
A0A090MD30	674	19.88	21.45
A0A090MD33	432	21.75	23.55
A0A090MD35	58	24.12	26.99
A0A090MD37	494	24.99	27.33
A0A090MD40	311	24.97	27.77
A0A090MD41	658	21.67	23.46
A0A090MD44	73	24.12	26.23
A0A090MD46	216	22.2	25.17
A0A090MD49	117	24.01	27.06
A0A090MD51	414	20.09	21.25
A0A090MD54	582	21.01	23.24
A0A090MD56	370	22.24	24.15
A0A090MD57	263	26.59	28.97
A0A090MD61	395	21.05	21.73
A0A090MD62	203	22.2	23.37
A0A090MD65	53	19.86	21.25
A0A090MD66	324	20.47	22.52
A0A090MD69	596	21.26	22.89
A0A090MD74	1066	21.97	23.48
A0A090MD79	862	23.05	25.46
A0A090MD84	253	21.42	23.84
A0A090MD87	160	20.64	21.9
A0A090MD90	876	23.01	25.32
A0A090MD95	275	21.56	23.14
A0A090MDA0	309	24.97	27.82
A0A090MDA5	196	20.4	22.85
A0A090MDA9	223	23.19	24.92
A0A090MDB3	560	23.95	25.36
A0A090MDB8	177	23.1	24.62
A0A090MDC2	808	21.31	23.36
A0A090MDC6	239	24.84	27.57
A0A090MDC9	125	22.95	24.68
A0A090MDD3	264	21.8	22.5
A0A090MDD8	355	23.49	26.01
A0A090MDE3	317	22.45	24.15
A0A090MDE7	94	21.91	23.23
A0A090MDF2	364	21.25	23.04
A0A090MDF6	405	22.07	24.11
A0A090MDF8	76	23.3	26.16
A0A090MDG2	105	22.45	24.16
A0A090MDG7	285	21.86	23.08
A0A090MDH0	126	21.8	24.59
A0A090MDH5	98	22.53	25.62
A0A090MDI0	475	22.65	25.02
A0A090MDI4	220	25.35	27.9
A0A090MDI9	487	24.31	25.94
A0A090MDJ3	229	24.25	27.15
A0A090MDJ8	359	24.67	27.07
A0A090MDK2	315	22.64	24.72
A0A090MDK7	506	23.8	25.66
A0A090MDL1	685	23	25.65
A0A090MDL6	335	23.84	25.81
A0A090MDM1	190	23.93	25.88
A0A090MDM6	184	25.49	27.54
A0A090MDN1	122	20.73	23.57
A0A090MDN5	864	23.05	25.55
A0A090MDN7	800	23.64	25.91
A0A090MDP0	216	24.37	26.62
A0A090MDP3	591	21.61	23.89
A0A090MDP7	251	24.67	26.05
A0A090MDQ0	196	20.06	21.4
A0A090MDQ4	225	21.01	21.94
A0A090MDQ9	443	22.15	24.04
A0A090MDR7	1173	20.58	22.14
A0A090MDS1	72	23.21	25.53
A0A090MDS6	395	23.57	25.74
A0A090MDT2	375	22.52	23.92
A0A090MDT9	184	21.65	22.86
A0A090MDU6	139	21.57	23.41
A0A090MDV3	352	23.15	25.06
A0A090MDV8	601	23.64	25.63
A0A090MDW6	546	21.52	23.42
A0A090MDX2	1062	24.23	26.7
A0A090MDX7	117	19.21	20.16
A0A090MDY4	2714	23.4	26.09
A0A090MDZ1	1133	22.02	23.59
A0A090MDZ5	58	20.28	21.82
A0A090ME01	223	22.64	24.61
A0A090ME08	903	22.91	24.55
A0A090ME16	2066	21.63	23.77
A0A090ME22	339	21.36	23.73
A0A090ME32	420	22.49	24.72
A0A090ME40	659	23.52	25.93
A0A090ME48	256	20.07	21.49
A0A090ME57	401	20.92	22.72
A0A090ME66	2225	22.44	24.16
A0A090ME75	604	20.55	21.85
A0A090ME83	613	22.03	24.98
A0A090ME90	293	23.33	26.05
A0A090MEB5	141	20.49	21.64
A0A090MED0	210	21.54	21.99
A0A090MED5	361	21.3	23.68
A0A090MED9	617	20.77	22.06
A0A090MEE4	99	21.51	23.82
A0A090MEE7	342	21.69	23.14
A0A090MEF2	83	22.25	22.58
A0A090MEF5	161	20.51	22.86
A0A090MEG0	401	22.89	25.14
A0A090MEG4	473	22.99	25.87
A0A090MEG7	352	22.93	24.91
A0A090MEH2	71	22.44	23.35
A0A090MEH7	442	20.37	21.24
A0A090MEH9	277	22.09	24.48
A0A090MEI4	402	22.37	23.77
A0A090MEI9	103	23.44	24.21
A0A090MEJ3	408	23.26	25.75
A0A090MEJ7	71	22.78	24.23
A0A090MEK1	1022	21.9	23.97
A0A090MEK4	466	20.83	21.93
A0A090MEK9	137	22.71	23.76
A0A090MEL3	758	22.49	24.51
A0A090MEL7	801	21.9	23.93
A0A090MEM1	185	21.91	24.75
A0A090MEM5	1838	23.97	26.46
A0A090MEN0	335	21.27	22.69
A0A090MEN4	510	23.85	26.05
A0A090MEN8	285	20.63	21.36
A0A090MEP3	352	20.68	22.3
A0A090MEP7	614	23.84	26.49
A0A090MEQ1	305	22.33	24.22
A0A090MEQ5	362	20.68	22.52
A0A090MEQ9	113	23.23	25.99
A0A090MER3	80	24.31	26.11
A0A090MER7	594	23.67	25.32
A0A090MES1	338	22.49	24.39
A0A090MES5	265	23.29	25.84
A0A090MET0	467	22.18	24.44
A0A090MET5	1281	22.61	24.21
A0A090MET6	591	21.5	23.59
A0A090MEU1	1143	22.3	24.62
A0A090MEU5	127	21.37	23.44
A0A090MEV0	372	21.74	23.97
A0A090MEV3	474	21.1	23.75
A0A090MEV8	602	22.94	24.89
A0A090MEW1	952	23.5	25.58
A0A090MEW5	164	22.55	24.23
A0A090MEX0	116	23.38	26.12
A0A090MEX3	533	23.76	26.27
A0A090MEX7	191	20.73	22.08
A0A090MEY1	515	23.07	25.45
A0A090MEY5	312	21.69	23.33
A0A090MEY9	169	21.49	22.54
A0A090MEZ4	381	23.79	26.04
A0A090MEZ7	472	22.46	24.29
A0A090MF01	482	21.82	24.09
A0A090MF04	76	22.62	24.74
A0A090MF08	462	22.36	23.43
A0A090MF11	438	22.88	24.58
A0A090MF16	378	22.6	24.22
A0A090MF19	402	21.08	23.38
A0A090MF24	1024	21.58	22.95
A0A090MF29	478	24.06	25.4
A0A090MF34	974	22.3	24.21
A0A090MF39	235	20.44	22.03
A0A090MF45	662	22.24	23.84
A0A090MF49	426	22.25	23.33
A0A090MF54	372	20.64	22.36
A0A090N2L9	837	23.63	26.13
A0A090N2M0	248	21.15	23
A0A090N2M1	162	22.21	24.67
A0A090N2M2	383	20.73	22.3
A0A090N2M3	490	22.57	24.69
A0A090N2M4	313	22.76	24.64
